Price,Date,Year
139.8647883,2014-09-17 14:00:00,2014
139.85124317469172,2021-01-01 18:00:00,2021
139.8461692723473,2015-02-17 07:00:00,2015
139.8212923,2016-06-29 15:00:00,2016
139.76340815323567,2013-06-13 14:00:00,2013
139.7109555635302,2018-06-06 14:00:00,2018
139.59371592525375,2013-02-05 18:00:00,2013
139.5708848109236,2018-04-18 19:00:00,2018
139.4395623,2012-09-12 15:00:00,2012
139.38847780518853,2013-03-26 06:00:00,2013
139.3694948,2016-07-25 13:00:00,2016
139.31683519541508,2018-11-19 18:00:00,2018
139.27568910978414,2018-05-21 14:00:00,2018
139.00944955555553,2013-10-01 15:00:00,2013
138.98278607629098,2014-05-20 15:00:00,2014
138.92950781930648,2013-11-25 18:00:00,2013
138.8563777694562,2014-08-08 14:00:00,2014
138.7619344,2020-12-07 07:00:00,2020
138.6238972,2016-12-14 09:00:00,2016
138.62356157216436,2014-09-21 15:00:00,2014
138.58924627748198,2017-10-21 15:00:00,2017
138.502132,2012-12-03 18:00:00,2012
138.43560781231082,2019-03-20 19:00:00,2019
138.4321320255943,2014-10-25 15:00:00,2014
138.25408179413628,2019-05-04 15:00:00,2019
138.2360907333333,2019-06-28 14:00:00,2019
138.04125514765173,2013-11-05 18:00:00,2013
138.00941246666662,2017-09-20 14:00:00,2017
137.84761354935398,2021-12-11 18:00:00,2021
137.8357449,2016-01-04 07:00:00,2016
137.81520998711585,2021-03-19 07:00:00,2021
137.7359656,2012-08-23 15:00:00,2012
137.68593222222222,2014-12-09 07:00:00,2014
137.6817771111111,2021-01-28 08:00:00,2021
137.52254034444442,2019-11-12 19:00:00,2019
137.4032989,2012-09-10 15:00:00,2012
137.3407292,2016-09-20 15:00:00,2016
137.2117426201102,2017-05-30 14:00:00,2017
136.93089013333332,2017-07-31 15:00:00,2017
136.8833837,2020-07-16 14:00:00,2020
136.7743159111111,2021-05-03 15:00:00,2021
136.6404569,2016-10-12 13:00:00,2016
136.6398601,2012-11-05 18:00:00,2012
136.564682639877,2021-03-23 18:00:00,2021
136.40216313932552,2015-06-15 15:00:00,2015
136.40205994800428,2021-11-28 18:00:00,2021
136.31448728512115,2015-02-27 19:00:00,2015
136.2569035179565,2017-11-06 14:00:00,2017
136.2185550888889,2018-05-06 16:00:00,2018
136.12330879303224,2015-01-05 07:00:00,2015
136.09248187759897,2017-05-01 16:00:00,2017
136.0330612,2020-07-03 15:00:00,2020
136.00647753741438,2019-04-01 06:00:00,2019
135.9985849,2012-02-06 07:00:00,2012
135.94899238146218,2014-11-04 18:00:00,2014
135.91487449858812,2021-09-02 13:00:00,2021
135.8847512,2012-08-17 13:00:00,2012
135.83893181389615,2014-07-07 14:00:00,2014
135.7690516571934,2019-03-25 15:00:00,2019
135.70778891480262,2014-02-24 18:00:00,2014
135.61993736684383,2017-10-05 15:00:00,2017
135.60716738173687,2021-07-22 15:00:00,2021
135.58331855236253,2019-01-20 08:00:00,2019
135.57371873843488,2014-10-24 15:00:00,2014
135.52367643734897,2017-10-04 15:00:00,2017
135.47970756162348,2021-07-24 16:00:00,2021
135.31724975239447,2018-05-29 15:00:00,2018
135.27978977896527,2019-01-09 18:00:00,2019
135.1269611867285,2014-12-19 18:00:00,2014
135.00865446761975,2013-01-25 18:00:00,2013
134.99392262960447,2015-07-20 15:00:00,2015
134.9301744,2016-02-04 07:00:00,2016
134.81379577177918,2021-11-16 17:00:00,2021
134.77132133840718,2015-09-30 15:00:00,2015
134.6797495,2012-10-10 15:00:00,2012
134.62285212444445,2015-08-05 15:00:00,2015
134.4854245,2016-01-28 07:00:00,2016
134.422798,2021-02-17 18:00:00,2021
134.422798,2021-02-17 21:00:00,2021
134.40176077657,2017-03-09 18:00:00,2017
134.39580946984393,2017-04-26 19:00:00,2017
134.3425261,2020-02-21 07:00:00,2020
134.2670707,2016-01-11 07:00:00,2016
134.22233591205605,2018-07-12 13:00:00,2018
134.22189203975586,2017-11-26 17:00:00,2017
134.22083311111106,2013-08-06 15:00:00,2013
133.9427589,2012-08-07 14:00:00,2012
133.8513235022222,2015-08-12 14:00:00,2015
133.8477736,2019-10-02 15:00:00,2019
133.8229525777778,2015-08-13 15:00:00,2015
133.7705712092793,2018-10-30 16:00:00,2018
133.71220086144282,2015-06-18 15:00:00,2015
133.6537509,2020-01-24 07:00:00,2020
133.6515789,2016-01-18 07:00:00,2016
133.58105831176806,2017-05-05 16:00:00,2017
133.554141,2020-08-13 14:00:00,2020
133.5095876730727,2015-08-06 15:00:00,2015
133.43281738306467,2021-04-24 18:00:00,2021
133.43251111111113,2014-05-17 15:00:00,2014
133.34262300326827,2014-02-22 19:00:00,2014
133.3413465,2012-11-12 18:00:00,2012
133.271802,2020-09-27 15:00:00,2020
