2012Price Difference,2013Price Difference,2014Price Difference,2015Price Difference,2016Price Difference,2017Price Difference,2018Price Difference,2019Price Difference,2020Price Difference,2021Price Difference,Time_Index
-6.46867379,-8.0685715,-1.030444,-0.604847608,-5.14798115,-13.339957,-6.97113,-6.103378925,-3.62777,-6.438856,8006
-4.2199646,-9.0385715,-5.320444,-1.104847608,-6.80798115,-11.309957,-9.18113,-6.222560365,-4.10906647,-7.038856,8007
-4.1199646,-9.0885715,-5.230444,-1.094847608,-6.60798115,-13.369957,-11.03113,-2.244197484,-4.24906647,-7.298856,8008
-5.8099646,-8.3285715,-5.850444,-0.504847608,-9.99595812,-13.41140104,-10.93113,-0.493378925,-1.83777,0.32044,8009
12.3800354,-3.1685715,11.349556,4.781253904,7.67376701,5.317876916,-3.62113,17.827695,28.54901,-64.0152543,8010
8.8200354,-3.7285715,-6.758906934,3.837062364,-33.01733993,-78.25182026,-9.00113,3.314574615,-86.4948134,-2.755768,8011
-1.2999646,-5.1785715,1.389556,-0.423423704,-7.54758048,-12.049957,-10.32113,1.275732,4.42901,-3.16956,8012
-4.336995,-7.0985715,-2.042877,1.851064,-8.05595812,-12.212339,-12.79113,-1.474268,-1.01099,-6.638856,8013
-5.666995,-8.327109,-3.962877,0.111253904,-3.83430868,-9.731241,-11.21021297,-3.424268,-2.44777,-4.583592,8014
-6.965769,-9.237109,0.167943974,-0.604847608,-5.596455,-6.378425,-13.27021297,-4.241969,-3.15906647,-7.113592,8015
-8.398996,-8.999956,-3.426656458,-1.862063539,-5.757748,-8.518425,-14.32021297,-5.441969,-3.364952,-7.593592,8016
-10.563043,-9.493223,-7.204322046,-3.25261,-9.158301,-8.452737,-18.04965142,17.19,-5.05318094,6.767435047,8017
-12.80589313,-11.333223,-10.00432205,-3.86261,-10.088301,-8.670548847,-15.94557218,16.3,-5.56906647,25.18,8018
15.67,-12.593223,-10.37432205,-5.00261,-10.458301,-8.801095869,-17.2562049,16.66,-7.48443004,26.09,8019
15.71,-12.593223,-12.68432205,-4.58261,-9.738301,-7.455988,-18.25683764,16.02,-7.342504,28.46,8020
15.86,-12.389956,-10.32432205,-3.73261,-8.228301,-8.852189945,-17.01747039,17.32,-5.902504,-5.373059,8021
-11.92834252,-10.709956,-4.524322046,-0.501642054,-7.594023,-7.192737,-15.78810315,17.20989999,4.163712,-4.181748,8022
-10.203043,-9.017109,2.856315103,23.77678127,14.788275,-1.514155,-18.31965142,-2.691969,22.11372,8.376045,8023
-8.788996,-8.317109,-2.68902,4.750742716,5.48187306,-4.404155,-15.65965142,-0.364268,1.42876169,5.74416788,8024
-6.775769,-7.3985715,-2.60902,2.596781272,-0.081725,-4.994155,-15.30021297,1.867695,0.02372,5.036045,8025
-7.596995,-5.2085715,-1.74704,1.886781272,-3.87093083,-5.164155,-14.07021297,-1.621971466,-3.458312,-0.163955,8026
-4.116995,-3.6785715,-3.53282,0.236781272,-4.321725,-5.914155,-13.94021297,-0.863378925,-5.256288,-8.079084,8027
-3.53671766,-4.9185715,-2.18282,-0.331642054,-6.201725,-5.984155,-14.27021297,-2.077107,-7.442504,-8.79136,8028
-7.0199646,-4.1485715,-3.56282,-0.891642054,-7.071725,-6.434155,-13.95021297,-3.477107,-6.612504,-11.776205,8029
-5.0299646,-4.4185715,-3.54282,-1.151642054,-6.821725,-5.744155,-15.01021297,-4.552305,-4.03906647,-15.359624,8030
-6.3299646,-8.0285715,-3.52282,-1.341642054,-7.101725,-5.874155,-15.09113,-4.522305,-4.03906647,-14.079624,8031
-6.4199646,-8.3885715,-6.045023085,-1.321642054,-8.131725,-5.974155,-14.54113,-4.782305,-4.59906647,-9.896205,8032
-4.5899646,-7.4385715,-4.73574,-0.471642054,-7.783416,-12.37367122,-10.22113,-0.002305,-0.63906647,7.471764,8033
11.18652661,8.7314285,24.62426,18.77678127,7.05687519,5.293439224,18.63887,20.46159948,22.80556996,-78.68285433,8034
-15.26995875,3.089705,23.56282613,4.685394037,-33.47036686,-13.670681,2.36004,10.22690185,-3.392504,8.728891,8035
-2.8199646,2.319705,-107.4045984,-0.122168,-5.84818814,-6.934155,-5.46113,6.916901852,-0.46906647,-6.450697,8036
-3.48671766,-2.370295,0.461392197,2.576781272,-5.48812694,-8.104155,-12.79113,6.126901852,-1.78906647,-8.599624,8037
-4.536995,-4.4285715,28.89426,0.318357946,-4.671725,-8.035988,-11.85021297,4.066901852,-1.54906647,-9.346205,8038
-6.456995,-5.2785715,-4.08574,-0.211642054,-7.871725,-8.811979,-11.69021297,-0.668400523,-3.924952,-3.693955,8039
-9.765769,-6.549956,-2.71704,-2.291642054,-9.53317984,-11.101979,-14.27021297,0.517695,0.19993641,-5.540777,8040
-8.848996,-7.52688,-3.67266,-2.497948751,-9.920233,12.86737371,-12.69021297,-3.91854,2.6683926,-8.100216,8041
-12.003043,-8.04024,-4.345855,-3.747948751,-10.910233,15.42,-12.64121603,-5.86854,1.01922039,-9.532178,8042
-13.643043,-9.80024,-4.565855,-4.747948751,-10.930233,15.66,-12.63965142,-6.34026,1.29886237,-9.422178,8043
-13.623043,-9.83688,-4.045855,-4.247948751,-9.850233,16.36,-13.15021297,-4.62854,-0.22149566,-9.010216,8044
-13.693043,-7.41688,-1.24266,-3.247948751,-9.315676,14.35707749,-9.270212975,-3.05854,1.1381463,-9.358774,8045
-11.343043,-5.837003831,-0.220925,1.313827,-8.733739,-7.551979,-8.66113,4.764909419,-2.72906647,-2.00197,8046
-8.448996,-1.537003831,34.634785,34.519025,2.502855,-6.171979,-6.65996,35.94274959,0.09328706,7.261551294,8047
-8.098996,-2.21968,10.41026953,11.58604693,-5.81672485,-5.975988,-8.50075,-77.70449019,-5.088118,-7.180534551,8048
-8.135769,-2.73968,9.874785,5.546046929,-7.12672485,-6.524155,-5.94075,7.462749592,-6.878118,-13.5303343,8049
-7.036995,-1.41968,0.724785,3.439025,-4.41672485,-5.564155,-0.75075,4.502749592,-7.888118,-14.33288,8050
-5.386995,-0.68144,1.464785,2.259025,-7.13672485,-9.527572401,-2.76075,-0.537250408,-9.558118,-16.61952,8051
-9.2999646,-1.04144,-2.355215,-0.250975,-3.697145,-11.0923476,-3.34075,-2.525090581,-9.708118,-17.59952,8052
-8.7099646,-2.85144,-4.225215,-1.236173,-5.377145,-12.200681,-8.90075,-2.78854,-6.31906647,-17.04952,8053
-9.55794982,-2.65144,-6.105215,-1.236173,-5.427145,-13.21114331,-10.05454591,-4.51854,-6.31906647,-14.21288,8054
-8.82867379,-4.39144,-6.540925,-1.536173,-5.867145,-12.132543,-9.61075,-5.65854,-7.15906647,-13.724184,8055
-6.0499646,-4.61088072,-6.920925,-1.276173,-6.967145,-13.052543,-8.64075,-4.82854,-6.23906647,-8.90516534,8056
-6.0799646,-4.34088072,-6.540925,-0.450975,-6.237145,-12.332543,-6.13075,-3.79854,-4.81906647,8.10712,8057
10.3891542,12.17911928,11.144785,20.609025,7.54327515,6.586057256,15.36307103,5.204909419,3.79093353,21.3893654,8058
4.98843017,10.17911928,7.0280358,22.19604693,-1.59672485,-83.51302847,-1.259258194,-1.485090581,0.171882,-13.3197634,8059
-2.3799646,-0.82088072,0.589075,4.343233573,-3.757145,-14.802543,-2.55075,-3.12854,-0.628118,-6.04197,8060
-8.4299646,-2.47088072,-2.480925,1.562747028,-5.547145,-13.372575,-5.96075,-3.36026,0.07093353,-9.41197,8061
-5.036995,-4.61144,-2.40266,3.126046929,-6.587145,-9.444189,-3.46996,-3.4764,-1.33906647,-6.210216,8062
-7.185769,-3.437003831,-3.495855,1.339025,-8.773739,-8.184155,-4.60996,-6.6639,-2.544952,-8.222178,8063
-10.768996,-7.09688,-1.433524711,-0.276173,-8.815676,-8.045988,-6.26113,-7.783816283,-0.21664581,18.73923245,8064
-12.261813,-7.723749,-5.97068094,-2.582025425,-8.995676,-5.721979,-8.997271,-3.842679003,-2.46704236,13.45,8065
-13.541813,-8.002399799,-6.120140983,-3.192025425,-9.975676,-7.211979,-11.487271,13.21,-3.5974389,12.38,8066
14.94,-5.764771885,-6.080140983,-3.832025425,-10.480233,-8.021979,-12.767271,-5.033439933,-3.07783546,11.73,8067
15.06,-5.325319591,-5.850140983,-3.442025425,-10.420233,-8.281979,-12.067271,-6.30109,-2.30823203,14.36,8068
16.39,-10.263749,-4.961335024,-1.852025425,-10.100233,-8.441979,-8.917271,-5.46109,-4.334952,20.49908236,8069
-10.23420046,-7.820428,-1.47068094,1.750335,-9.725676,-8.111979,-5.466212,-3.43823,-2.62906647,-5.887788,8070
-4.453279,-1.127003831,14.209644,37.35788104,-8.435676,-7.511979,1.368825,7.07131,4.59013,-5.187204,8071
-4.819445,-2.987003831,1.879644,-10.24125914,-7.273739,-7.191979,0.58360284,3.130449374,5.94013,-4.187204,8072
-5.309445,-4.397003831,0.989644,6.643363343,-5.727145,-6.555988,-4.761175,-1.00869,0.03013,-4.937204,8073
-4.039445,-4.409247,-1.280356,2.983363343,-3.767145,-7.122737,-5.681175,-2.392361064,-4.65987,-6.94982,8074
-4.813363,-3.819247,-1.400356,1.583363343,-5.52672485,-6.332737,-7.271175,-1.55869,-7.46987,-5.31982,8075
-6.48212442,-3.699247,-1.920356,-0.609665,-5.13672485,-7.902737,-5.361175,-2.72869,-7.13987,-1.93982,8076
-6.33212442,-3.62088072,-2.890356,-1.109665,-6.90672485,-6.885988,-6.331175,-3.23869,-5.29324,-6.500242675,8077
-4.57523558,-1.92088072,-2.970356,-2.394035,-9.04361673,-6.565988,-7.041175,-3.30869,-5.60324,-6.821045296,8078
-6.87750764,-3.49088072,-5.011209,-2.184035,-5.92672485,-6.535988,-7.604133,-3.36869,-5.64324,-2.33982,8079
-6.61829721,-4.50088072,-5.411209,-1.944035,-5.92672485,-6.605988,-7.064133,-3.08869,-4.76324,-1.89982,8080
-5.38908679,-4.55088072,-5.101209,-1.264035,-6.67672485,-6.545988,-4.774133,-1.81869,-4.10137,8.336546745,8081
7.06012361,9.05911928,8.682238353,17.300335,6.02194135,-2.942737,16.368825,16.71664808,14.48539,-8.563935957,8082
-96.442132,4.76911928,3.761532783,5.920335,-6.383572,-2.804155,-0.708827471,7.106648078,-9.18129153,-0.07242,8083
-7.03145563,-2.98088072,-0.619795,3.870335,-7.53779465,-7.072737,0.478825,2.716648078,7.87681,-1.96982,8084
-5.33368,-4.16088072,-1.761209,4.565965,-9.28849102,-7.335988,-2.081175,-2.203351922,8.71681,-4.22982,8085
-8.71212442,-4.457003831,-1.810356,1.297974575,-9.10672485,-9.925988,-2.614133,-4.623351922,1.9708341,-5.657204,8086
-6.325848,-4.227003831,-1.303923,-0.822025425,-10.63672485,-12.691979,-5.106212,-3.08869,-1.29299,-4.195136,8087
-6.019445,-6.750428,-1.76068094,-2.4175,-9.007145,4.977701339,-4.857271,-3.75869,-3.28137,-5.997788,8088
-6.263344,-5.256823956,-6.201575468,-5.394896,-8.917145,8.53,-5.745513,-5.114536,-4.005578,-5.764390357,8089
-7.40275693,19.09,-7.131575468,-5.284896,-9.997145,6.96,-6.305513,-5.674536,-5.28416709,26.54,8090
-8.133344,18.54,-7.331499874,-5.074896,-10.823739,6.13,-8.125513,-5.644536,-5.26463739,-6.855749373,8091
-8.133344,18.22,-7.281499874,-4.714896,-9.475676,8.03,-6.355513,-5.124536,-5.21510769,-6.187788,8092
-7.527952,-6.689015812,-6.501575468,-4.558744,-9.295676,9.56,-7.723836,-4.12116,-4.055578,-6.407788,8093
-6.263344,-9.154076,-2.481575468,-0.432896557,-9.005676,10.25989999,2.266055,-2.50116,-1.28395,-4.747788,8094
1.596464,-4.515157179,1.958711,31.48788,-6.33626553,-7.195661,32.906055,26.37949185,9.85583335,0.792212,8095
0.29384,-4.727339,-0.291289,9.54788,-8.27846711,-6.149292,-108.1789767,17.19949185,-79.0841961,-4.095136,8096
-1.05616,-5.087339,-1.341289,2.51788,-5.363739,-5.539292,2.300952,3.799491849,-3.78364,-6.927204,8097
0.80384,-4.496247892,-1.241289,0.45788,-2.907145,-6.157703,2.906055,-0.000421758,-1.06395,-7.33982,8098
0.00384,-2.896247892,-1.841289,-0.36212,-5.877145,-5.063325,-2.913945,-0.970421758,-2.42395,-5.03982,8099
-6.25435444,-2.056247892,-3.321289,-0.812896557,-5.687145,-4.613325,-4.443945,-3.47116,-3.82395,-3.792212,8100
-6.51435444,-2.096247892,-3.331289,-2.162896557,-5.718968,-6.687691,-5.496379,-2.53116,-4.59934083,-2.200964,8101
-6.35435444,-2.826247892,-4.191575468,-3.258744,-8.54672485,-10.460799,-7.376379,-2.98116,-5.375578,-4.662396,8102
-4.83435444,-2.016247892,-3.791575468,-3.708744,-9.21672485,-9.010799,-8.506379,-3.43116,-5.905578,-9.346345255,8103
-4.79607905,-1.006247892,-4.431575468,-4.038744,-9.83672485,-9.792108271,-8.436379,-3.25116,-5.795578,-6.327248,8104
-5.86680419,0.243752108,-4.541289,-3.248744,-8.40672485,-9.622762926,-4.686379,-2.640421758,-3.68122247,5.332752,8105
4.76247066,16.870855,12.862692,5.257103443,8.31221684,-58.56710054,21.976055,1.239578242,8.11556996,-55.85486852,8106
-15.76577846,20.580855,1.082692,2.077103443,-51.40492578,-10.395475,9.299557541,-3.19116,2.989738,3.075830004,8107
-7.583584,5.980855,-0.811289,1.107103443,-5.74451137,-12.390799,7.476055,-3.95116,-0.510262,-6.195422004,8108
-8.73970488,-2.916247892,-1.381289,0.491256,-5.20672485,-11.29739,7.016055,-3.874536,-3.340262,-8.871761996,8109
-8.45435444,-4.226247892,-1.831575468,-0.528744,-8.03672485,-5.723325,1.966055,-4.337344,-6.460262,-10.517248,8110
-4.993852,-3.195157179,-2.921575468,-0.944896,-7.367145,-5.599292,-3.733945,-6.374952,-8.820262,-9.503017149,8111
-4.88616,-2.824076,-3.831499874,-2.923368,-8.843739,-11.585661,-4.273836,-7.394952,-3.497876,-1.70982,8112
-4.474429,-5.461469,-12.29557655,-3.263368,-10.473739,10.79,-8.17544,-7.264254375,0.50605,2.08018,8113
-6.324429,-5.727509981,-10.47253119,-3.613368,-9.935676,9.98,-8.83622,9.27,-1.62395,-5.675136,8114
-7.70321603,-3.271074152,-13.91905387,-4.943368,-9.405676,9.36,-8.38622,10.09,-2.18395,-8.227788,8115
-6.42382251,-6.298953074,-12.91905387,-4.193368,-9.335676,9.32,-8.84622,-1.785469459,-2.07395,18.44039308,8116
-4.394429,-6.661469,-12.08557655,-3.433368,-10.203739,10.36,-9.60544,-6.86811,-3.36395,17.12028748,8117
0.696305,-6.147491591,-9.545576549,-2.484896,-9.097145,-12.651978,-3.08642,-5.83811,-1.76395,20.51,8118
-0.54202003,0.654393,-3.040761,0.661256,4.58609732,-6.495816,19.8392553,0.19261,2.92557631,25.53,8119
-4.78202003,-0.524619021,-2.546492,2.597103443,-4.98567373,-6.586174,-21.80448848,-0.830873316,-1.45310183,23.78,8120
-7.76202003,-2.384619021,-3.654259054,5.007103443,-4.23390268,-4.34497,-0.56774,-1.701303542,-1.9236615,21.88986508,8121
-7.23202003,-0.764619021,-3.514259054,3.327103443,-3.74390268,-4.30497,1.50226,-3.22216402,-1.74422118,-8.807788,8122
-6.90202003,-1.234619021,-1.454259054,0.297103443,-5.37390268,-0.23497,-6.03642,-1.17216402,0.48605,-9.917788,8123
-6.13202003,-1.209805,-1.874259054,-2.078744,-6.23390268,-4.486788,-3.40622,-3.59739,-1.88395,-7.527788,8124
-8.14202003,-0.629805,-1.824259054,-2.704896,-7.18390268,-8.554584,-7.62622,-4.92739,-3.54395,-8.705136,8125
-7.44202003,0.500195,-1.554259054,-4.094896,-7.92390268,-9.93688,-9.352896561,-5.73049,-4.435578,-5.135136,8126
-6.81202003,0.178797445,-0.994259054,-4.084896,-5.427145,-10.09688,-12.26289656,-5.51052,-4.23906647,-11.315136,8127
-5.96202003,-0.241725445,-0.834259054,-4.084896,-5.777145,-10.534584,-9.712896561,-4.78052,-4.19906647,-12.027204,8128
-7.36202003,0.204567445,-0.794259054,-4.084896,-5.317145,-10.52282538,-8.692896561,-3.52052,-2.38906647,-5.69982,8129
-0.22685545,27.65799282,11.76574095,0.931256,12.10609732,-0.514782,4.77378,2.73783598,8.684422,10.761408,8130
6.2824278,-1.92133283,8.760997,0.927103443,2.16609732,-7.511026,-3.61622,-0.88216402,3.14605,-6.398592,8131
-4.92202003,5.961127,0.335740946,0.461256,-4.08390268,-8.301026,-8.91622,-3.14739,-0.83395,-9.877442298,8132
-8.59202003,8.89549,-2.244259054,-0.868744,-4.407145,-9.606793567,-11.76622,-3.10049,-1.455578,-11.07982,8133
-3.643695,3.998598,-4.354259054,-0.664896,-5.547145,-10.554782,-8.922896561,-4.29811,-1.685578,-4.63982,8134
-3.654429,3.630195,-3.324259054,0.105104,-8.6137705,-9.817676169,-12.56289656,-4.79811,-1.12906647,-6.705136,8135
-4.128036,-0.629805,-4.186492,-2.444896,-9.750233,-5.72497,-14.55372809,14.16,-2.12906647,-12.707788,8136
-7.47861257,-5.210032,-4.080761,-5.013368,-9.37612544,-6.477425,-10.20438864,10.86,-2.15906647,-18.227783,8137
19.24,-6.840032,-7.245576549,-5.104896,-10.76666258,-7.087425,-7.86438864,9.56,-2.400792,-23.177783,8138
18.44,-6.030032,-8.825576549,-5.754896,9.13858,-7.257425,14.49858,9.21,-2.990792,-24.8635766,8139
18.74,-5.410032,-8.955576549,-5.454896,15.22,-7.097425,19.72,12.13,-3.398286,5.7,8140
19.5,-3.820032,-8.955576549,-4.924896,-8.74827404,-6.987425,-7.506925118,14.41,-4.818286,-17.95817808,8141
-4.19339,4.99232,-8.675576549,-3.034896,-10.036552,-7.077336,-3.176634861,-4.24618,-4.538286,-16.537783,8142
4.06687,19.442548,-7.710761,-2.518744,-1.592544,-2.850939,9.62571,-2.82856,-3.398286,-5.714276,8143
0.43581,19.44562,-5.650761,-0.522896557,-3.535336,-7.080939,7.22571,-3.9339,-2.208286,-1.544276,8144
-5.53419,12.43562,-2.866492,1.007103443,-3.645336,-6.890939,-2.44348,-3.7539,-1.248286,-4.974389,8145
-4.48419,8.736816,-2.174259054,2.067103443,-6.015336,-7.313757,2.26652,-3.2439,-1.400792,-9.044389,8146
-6.41288216,3.684784,0.185740946,1.447103443,-6.395336,-6.823757,1.45652,-3.25034,-2.300792,-8.254389,8147
-5.12288216,-1.878047754,-1.014259054,-0.122896557,-7.1485373,-7.460939,-1.76429,-2.059159601,-3.358286,-5.934389,8148
-5.55953784,-5.162384246,-2.924259054,-1.912896557,-7.46716,-7.900939,-2.56429,-0.350027593,-4.378286,0.525611,8149
-6.60783896,-6.17438,-3.514259054,-3.112896557,-7.08716,-8.790939,-4.16429,0.519972407,-5.004952,4.286105,8150
-3.44783896,-6.67726,-3.714259054,-3.312896557,-6.88716,-11.700939,-7.54429,0.059972407,-5.444952,-0.464389,8151
-0.85783896,-5.32726,-4.584259054,-3.342896557,-7.08455242,-11.620939,-7.71429,-0.860027593,-5.548286,-0.863895,8152
-5.66783896,-1.883184,-4.464259054,-1.972896557,-5.73455242,-12.093757,-4.38429,5.739972407,-4.428286,14.546105,8153
1.84006828,52.62640689,12.28574095,10.91788,16.61544758,1.77487,17.28652,-64.95662991,11.72093353,45.3416476,8154
0.99697,22.14614163,9.375740946,3.469278033,-40.71063825,-37.73290487,3.88017,4.839467593,4.95605,-6.530260116,8155
-5.76132696,17.907552,0.715740946,-0.936089794,-2.17455242,-9.236542,-1.01983,5.069972407,2.81605,-0.878477,8156
-8.54783896,8.573633966,-0.634259054,1.31788,-2.94455242,-10.22658,-3.21983,-0.670027593,2.65605,-2.888477,8157
-5.56288216,0.894784,-3.554259054,0.58788,-5.19716,-11.37658,-1.01348,-0.010027593,-0.68395,-6.599351187,8158
-4.30419,-0.025216,-2.746492,0.507103443,-8.4985373,-10.841015,-3.84429,-0.53034,-1.615578,1.586105,8159
-7.54313,3.75784,-1.416492,-1.032896557,-10.445336,-5.797336,-7.99429,-2.825265174,-2.09906647,-1.973895,8160
-6.010068,2.017951335,-4.790761,-3.234725,-11.84048836,-7.65924,-3.548847,-3.9839,-1.851908,2.138304,8161
-7.390068,4.38232,-6.310761,-4.204725,-11.39924,-7.77612,-3.123951275,-4.797365922,-2.349339,-1.180384,8162
-7.680068,4.96232,-7.590761,-3.21986,-11.45924,-8.00612,-5.173951275,-3.99856,-2.421908,-4.064272,8163
-7.530068,5.28232,-7.610761,-2.33986,-12.50048836,-8.13612,-6.063951275,-5.2139,-2.311908,-4.724272,8164
-6.900068,3.844880618,-7.230761,-1.704725,-11.73048836,-7.79612,-5.838847,-4.7839,-3.426417,-6.244272,8165
-5.029057,3.430296388,-6.100761,1.195361181,-9.75037,-7.857570279,-1.748847,-3.965265174,-0.515755,-1.832870555,8166
0.157445,10.68784,-6.470761,29.243785,0.82112936,9.11076,1.922579,1.78966,18.50485399,16.12464,8167
-6.00414566,11.656816,-6.026492,4.973785,-3.49950563,4.50076,-0.456735,4.509972407,-99.4419344,2.404017059,8168
-9.37414566,43.424784,-6.136492,2.043785,-4.39950563,-0.98924,-2.246735,12.77997241,-2.991662,-0.38536,8169
-8.51414566,54.087552,-3.964259054,0.563785,-4.04077565,-8.2419,0.433265,12.18997241,-0.805755,-5.59536,8170
-7.10414566,40.95224059,-1.124259054,-0.496215,-3.70950563,-9.265356966,-0.746735,5.049972407,-2.315755,-8.191696,8171
-6.31414566,9.381295018,-3.944259054,-1.184638819,-7.40950563,-11.65535697,0.323265,1.72966,-3.746417,-7.841696,8172
-6.925102,0.267552,-4.424259054,-2.164638819,-7.83950563,-13.18026,-2.066735,-1.63034,-3.151908,-8.301696,8173
-11.47064068,-6.491612,-4.724259054,-2.684638819,-8.59950563,-13.13464,-2.516735,-2.995265174,-4.041908,-7.08536,8174
-10.2014171,-9.465216,-5.294259054,-2.684638819,-8.36799,-13.38824,-4.656735,-2.895265174,-4.561908,-7.54536,8175
-9.14219355,-9.015216,-5.324259054,-2.704638819,-8.57799,-13.38824,-4.636735,-3.835265174,-4.641908,-6.60536,8176
-6.815102,-3.225216,-4.564259054,-2.024638819,-8.99799,-14.04612,-2.776735,-3.675265174,-4.156417,-12.040256,8177
0.69625352,28.68562118,10.320997,5.783785,2.16201,-1.83544,19.123265,0.96966,15.704245,33.368208,8178
-74.5631738,,3.760068898,2.633785,-2.01799,0.13476,3.509855991,-2.785265174,-0.267663,-20.70306309,8179
-9.116076,8.431236,3.331218354,2.503785,-4.48037,,1.503265,-2.84856,-1.547663,-11.88388828,8180
-11.866076,5.292784,1.823175,2.203785,-7.55048836,-8.33524,-0.966735,-3.25618,-1.010649,-12.627088,8181
-8.00414566,2.39232,-0.819003,-0.774638819,-9.37048836,-12.9339,-1.506458089,-5.29618,-1.87507087,-13.960256,8182
-9.39414566,-1.842752,-2.074259054,0.15014,-12.90924,-13.37844,-1.047284,-7.71618,-0.755755,-11.33718,8183
-5.172555,-6.753184,-3.736492,-2.218455,-17.95287,-11.89612,-2.968847,-6.32618,-3.146417,-3.81536,8184
-7.819057,-7.31726,-4.683729897,-6.122314,-8.34191996,-13.076064,-3.578847,-3.117277086,-4.22906647,-5.06765,8185
-7.660068,-4.989703612,-6.443729897,-4.537594535,17.17,-11.09952,-5.758847,8.63,-4.60906647,-6.61765,8186
-8.400068,-6.293330523,-6.923729897,-5.787933094,17.16,-8.339676,-8.508847,9.49,-5.08906647,-5.31765,8187
-8.480068,-6.214104805,-6.523729897,-4.928271659,17.53,-9.332116,-8.388847,10.92,-4.97906647,-5.34765,8188
-8.370068,-5.854879102,-4.513729897,-6.052314,-6.34407062,-10.76139565,-7.948847,-1.108443327,-4.58951526,-2.170247542,8189
-9.519057,-6.997452,-0.989626225,-2.283608,-5.515327,-10.453124,-6.627284,-6.30143868,-1.534766,-4.79144,8190
-8.369057,-6.50726,19.234759,7.34887,-0.42749159,20.36252,-4.677284,-5.57618,10.59999,31.763082,8191
-7.502555,-1.75438,3.332365,1.92887,-4.285535,14.63324267,-6.497421,-5.98618,2.527272,-84.49372801,8192
-5.672555,4.574784,2.274759,-0.54113,-2.285535,-6.117496081,-2.066735,-2.69618,0.80999,1.543082,8193
-9.76414566,5.964784,0.444759,-0.92113,-1.385535,-14.16640396,6.243265,-3.02856,-2.63001,-3.113856,8194
-8.93414566,-2.715216,-0.055241,-1.44113,-3.895535,-12.667968,1.724591,-2.65856,-3.73001,-5.143856,8195
-8.84414566,-8.50726,-0.635241,-1.75113,-5.15461902,-11.023612,-0.870769329,-3.26856,-4.414766,-5.71144,8196
-9.02414566,-5.420304,-1.435241,-1.50113,-5.07461902,-12.613124,-0.226735,-3.89856,-4.854766,-6.350922,8197
-8.59414566,-3.43768,-2.719626225,-2.40113,-4.15461902,-13.14384,-0.696735,-5.54618,-4.69906647,-2.31765,8198
-8.74414566,-4.67768,-3.739626225,-2.46113,-5.47461902,-8.359676,-0.776735,-5.24618,-5.02906647,-4.83765,8199
-8.60414566,-4.25768,-4.279626225,-2.204151059,-6.36461902,-6.7307,0.593265,-5.45618,-4.67951526,-5.666838,8200
-9.10414566,-2.02768,-3.339626225,-2.404151059,-3.57461902,-9.167616987,-0.039043938,-4.12856,-3.384766,-1.22765,8201
-0.34414566,3.37784,9.744759,7.755848941,23.68914824,-6.903124,20.74295194,3.244734826,12.45999,10.36965984,8202
-1.97151992,2.96562,9.813245525,3.243677985,23.715379,-2.311836,-45.2393176,-1.93034,-1.602728,-0.64765,8203
-8.43414566,-0.64438,4.19547514,2.685848941,3.185379,-7.976591493,3.94107,-2.262183503,0.32999,-3.896838,8204
-10.18414566,-5.36726,1.852365,1.755848941,,-9.917968,-1.089870997,-2.80856,-2.30001,-5.204232,8205
-4.902555,-4.43216,0.104759,-1.204151059,-1.304232,-10.453612,-3.550812014,-4.18618,-2.504766,-6.084232,8206
-5.962555,0.75232,-4.589626225,-1.414151059,-3.18461902,-13.503124,-0.321072,-7.09618,-3.32843999,-8.588306,8207
-7.170068,-1.100032,-4.285004369,-3.48113,-4.96461902,-11.96314,-0.526735,-6.54143868,-4.091464,17.02,8208
-9.454619,-4.525833921,-8.539182,-3.998392,-9.34080152,-3.1607,-0.426735,3.079076099,-5.26347804,11.91,8209
-11.85129785,-7.535833921,-9.259182,-3.998392,-9.58080152,-5.1107,-1.677421,3.528952078,-7.073021,8.97,8210
0.59374252,-7.295833921,-9.269182,-4.808392,-9.71080152,-6.0307,-4.547421,9.02,-7.833021,7.02,8211
15.36,-7.225833921,-9.179182,-3.748392,-8.33285545,-6.8007,-4.237421,10.83,-7.703021,8.54,8212
-13.2830572,-5.025833921,-8.554904,-3.00588,-7.64854,-7.0107,-3.017421,7.50858,-5.615212,11.59,8213
-10.814619,1.274325,-3.237837168,-0.75588,3.69953325,-5.782282905,0.353265,-6.15495,-5.041383,-11.61309063,8214
-10.024619,23.198535,11.74629,14.54720783,60.62232809,-9.66314,7.503265,-3.627,-3.329907,-2.65708,8215
-8.370068,17.603425,-101.2759322,5.728475613,5.05465799,-4.68314,6.313265,-3.64141,-7.053257,1.57327,8216
-6.009057,4.36696,-0.31371,1.047207832,-1.00928987,-0.341864255,15.026954,-3.41141,-8.116404,-4.33673,8217
-4.789057,-2.503935,-2.60371,1.057207832,-3.8035,-10.10846352,10.646954,-1.87141,-9.136404,-4.07673,8218
-5.062555,-4.6054,-2.61371,-1.652792168,-4.55344,-10.24786423,10.193265,-0.71141,-10.20688566,-1.05673,8219
-4.512555,-11.60498,-4.286026,-2.012792168,-4.07046675,-5.7607,5.153265,-3.18141,-7.919907,-8.02673,8220
-4.092555,-14.80498,-4.387837168,-1.43588,-5.14046675,-6.168589607,0.983265,-1.13279,-7.539907,-9.29673,8221
-6.142555,-15.72708329,-5.337837168,-1.52588,-6.35854,-5.789392,-2.487421,-0.63279,-2.934925,-8.79673,8222
