Time Index,2013,2014,2015,2016,2017,2018,2019,2020,2021
296,24.837263,42.41304,69.40298,20.136848,21.239288,40.315094,28.982058,18.8273,37.507385
297,24.122604,42.232765,56.67227,16.764915,20.699968,41.684242,29.9698,17.088232,24.540253
298,23.291197,43.76326,48.658478,15.989667,21.289024,44.41155,28.47688,17.887224,21.347458
299,23.886885,43.483223,52.878994,15.38974,22.484667,35.899185,29.677849,17.414373,21.194231
300,24.082693,40.973648,43.34709,13.937273,25.093424,31.968369,29.415981,17.584879,20.214766
301,23.353136,39.79449,38.217484,13.544976,27.171463,27.659761,26.412552,17.092926,19.812101
302,22.25952,39.61062,32.47171,13.226146,26.395683,26.879562,24.364725,17.121084,17.470617
303,21.7358,38.951973,31.0913,13.174928,25.50082,24.059317,24.142658,17.748264,15.526511
304,21.147043,39.95883,31.638922,12.812263,25.128456,20.648687,24.506174,19.591696,14.459977
305,21.15859,42.689415,34.975807,12.98782,25.147724,21.949615,25.731508,19.493198,15.875844
306,22.590818,47.464424,43.5931,15.019719,26.20255,26.959696,29.5767,20.760906,21.331945
307,25.976362,49.774033,69.76979,15.613469,30.52478,30.312105,34.37435,14.778933,22.482332
308,25.770187,48.988396,57.709232,15.462158,29.492674,29.6319,35.577755,19.038364,21.363787
309,25.028532,49.187466,60.07397,14.594859,30.473078,29.058794,35.069695,18.97732,19.891285
310,24.240564,47.258827,41.382557,14.067363,26.297985,26.346132,33.51077,18.505274,18.446138
311,21.847239,45.678207,29.144814,14.151641,24.614212,24.348175,30.185575,18.611103,14.660805
312,20.58538,41.02011,28.713572,14.186181,22.678913,23.121965,27.676735,17.012833,13.42975
313,20.191103,33.451477,28.27965,12.201468,21.610214,22.575983,28.23641,13.920762,14.545067
314,20.378386,30.037403,29.188017,10.758782,21.041441,21.973684,27.293306,13.8354025,10.390767
315,20.78119,32.24243,30.515575,10.9219475,21.15129,22.312712,27.424837,14.623897,10.318606
316,20.98596,36.52832,32.634506,11.38533,21.3111,23.815699,27.509398,16.317446,11.133424
317,22.016766,38.576733,41.643833,13.466193,21.753653,25.780682,27.807636,17.214666,17.051825
318,26.472227,42.026886,57.104725,13.682031,22.590975,28.194809,31.989927,17.207586,20.52059
319,32.653152,47.988487,68.93523,14.902938,23.765621,32.31068,41.820194,20.548231,28.238102
320,32.71541,54.690865,78.77601,15.568125,24.00382,35.29418,58.8189,19.415537,30.320944
321,34.138374,46.06317,66.1608,13.936797,25.937782,37.861984,38.105434,17.87175,26.447659
322,33.99357,43.161777,57.24006,11.479854,26.89803,37.566303,32.142403,17.92536,22.433058
323,33.63188,41.15931,49.575737,11.093446,27.5637,28.600191,31.469896,19.06244,19.63135
324,34.820343,36.14775,40.97214,11.202763,28.911488,26.133116,30.898945,19.937174,15.609264
325,30.143398,31.497839,34.113636,11.652447,28.622679,24.48306,29.425085,20.391,13.650604
326,26.831287,28.65884,30.195545,12.055241,28.012352,22.376638,24.775187,20.066406,13.189907
327,27.096798,26.578793,26.563416,12.211644,25.610891,20.715406,25.009863,19.707373,14.748869
328,26.959812,25.567368,31.20745,12.398013,26.297525,20.75863,26.15225,19.919224,17.359797
329,27.528227,25.516006,40.309956,11.8189945,25.785212,21.940178,28.49895,20.0691,24.27043
330,30.013548,33.41882,63.19297,12.667749,28.405352,26.378353,40.920773,21.655706,31.857515
331,39.546803,42.943672,64.39244,13.103905,35.656918,32.196907,41.881397,21.60703,35.578842
332,33.370342,43.62519,61.844517,13.292077,27.929096,31.965515,36.955456,20.305483,34.076683
333,32.880535,43.000557,66.13411,13.23237,26.84455,27.316895,35.49347,18.154669,31.51993
334,30.425581,40.50656,42.77878,13.354971,24.429825,25.137093,28.4626,17.743471,28.673664
335,27.59515,37.59761,33.834335,12.412677,23.950583,22.09149,28.627718,15.280823,24.4072
336,24.869635,33.12939,29.374006,10.841359,22.75528,19.155096,26.991755,11.549412,20.530256
337,24.244726,27.007853,30.705967,9.553647,21.935776,18.307539,24.661726,9.447684,18.5864
338,23.845041,27.52449,28.92454,10.231004,21.111193,16.198606,25.878103,9.793356,19.408594
339,23.89104,27.401182,28.684328,10.6769,19.759865,15.466625,24.070482,9.476561,19.57337
340,24.42063,28.11232,28.531502,14.574134,19.249203,15.466413,25.753439,9.257781,21.012678
341,26.354975,31.48794,31.189953,14.702952,20.475994,17.217245,25.949987,9.255415,22.169935
342,28.8449,45.21101,41.893467,14.99017,22.324692,20.87601,29.819197,14.562822,25.033733
343,34.58281,53.503128,53.317047,16.660513,23.484444,23.792639,60.746334,16.509672,27.512362
344,34.33597,63.875637,74.42099,17.1148,22.94595,24.977068,58.54128,16.43473,33.691788
345,32.558746,51.24419,48.121758,14.788137,21.336472,24.751799,41.705296,17.908358,28.33294
346,31.232405,50.08625,41.376106,14.968478,21.796476,24.03333,38.990467,18.780973,25.27957
347,31.09162,48.073822,35.372215,14.860532,20.820015,21.96601,37.243206,19.45797,21.64883
348,30.838564,40.86855,28.846296,14.115573,20.055061,20.56179,30.643255,19.746927,16.576014
349,32.104042,38.452957,25.746637,13.4673195,20.202427,18.754387,28.512627,20.202211,14.727244
350,32.060696,30.528101,24.909983,14.795281,20.268276,15.892836,27.400545,18.274477,13.853493
351,33.06147,27.7109,25.125715,15.6867075,20.13691,13.539861,27.03502,19.390684,13.715402
352,33.119156,26.099602,24.698202,15.337593,20.842958,13.481106,27.370234,21.087828,13.786564
353,33.795555,26.249685,25.807756,13.746346,20.713127,14.468631,28.434011,21.488668,14.515877
354,32.91975,35.6812,31.42746,14.736583,27.378147,17.370739,33.645817,20.566057,21.744974
355,50.149254,46.841286,39.375694,15.851782,25.231007,19.426691,34.530735,19.84141,26.693647
356,41.859497,41.84663,40.349937,15.139382,24.051834,20.66904,31.624016,19.600077,26.170748
357,31.423334,37.961708,39.733276,15.034173,23.381393,21.85733,30.2043,19.697752,25.318495
358,29.694471,32.789467,37.919987,14.044877,21.866259,20.842773,27.17523,19.48989,25.111902
359,30.888803,29.603724,34.92501,13.930881,19.228573,19.356821,23.178251,19.679111,23.76815
360,25.937513,29.582104,30.858732,13.509893,19.092537,18.706741,20.587267,16.264828,23.026829
361,25.422964,25.693645,35.20041,14.28304,14.923892,24.671959,21.53795,8.437777,23.151785
362,23.054546,27.723587,33.73104,13.332037,14.328503,25.543125,20.4779,9.802585,23.68913
363,23.120665,27.358076,32.967575,13.366294,14.9647045,27.075117,19.73754,10.320478,23.68004
364,23.938295,28.70378,34.12818,12.2555895,16.231361,28.93935,19.695255,9.9233055,23.625921
365,27.342264,28.071836,37.750557,12.098817,18.029438,31.051065,21.014223,9.392423,24.402962
366,35.224327,40.188423,45.690212,12.226031,18.191141,32.039146,25.150827,8.834505,24.031403
367,30.471891,62.91652,71.54938,12.538781,21.1847,31.554415,31.576128,16.393341,29.411118
368,53.244747,65.29448,75.73731,12.422858,22.296024,538.8393,31.38394,15.822226,59.36747
369,30.49823,51.728912,52.07885,12.784623,21.801981,765.0371,29.24055,15.242403,48.07216
370,27.284056,49.90582,40.819313,12.070944,22.752554,764.9029,28.182886,17.487707,28.262083
371,25.518093,44.869354,39.411633,11.1183405,24.722786,759.1759,27.982107,18.847155,21.788477
372,24.614237,30.916342,34.9851,11.771659,24.757072,754.5655,25.32523,20.354404,19.15537
373,23.429476,28.87112,34.963547,12.23982,24.663853,753.5828,23.165749,21.088587,18.759722
374,21.83166,28.572838,34.258335,12.325049,24.534824,754.61896,21.593191,20.874405,16.4216
375,19.625053,27.979095,36.074593,12.812028,24.469631,756.05756,20.392927,22.06208,16.798586
376,19.72433,27.963497,35.796978,13.37698,24.29779,755.3132,19.678783,21.382317,18.06183
377,19.841959,28.412897,33.209633,13.055691,24.548899,740.69196,20.525536,21.553362,20.068537
378,29.324087,31.575893,36.719154,15.487405,24.872707,712.46893,24.300234,22.594103,24.85
379,40.03962,41.774483,42.066887,18.526289,30.819405,758.3465,25.531675,23.591925,24.934668
380,40.5815,43.376827,39.079727,23.811596,28.42537,745.804,24.324383,19.478033,25.26585
381,38.04024,45.89944,34.098473,21.586418,24.955128,748.28076,22.98177,20.830732,23.096392
382,36.600693,44.216694,34.197075,16.46597,23.016888,695.6594,20.965317,18.734304,22.530663
383,25.641703,36.069244,34.336433,14.6019945,20.744175,722.3625,17.589912,23.62832,22.488161
384,28.280497,31.121597,30.48879,13.498662,18.416157,725.78766,14.997082,24.290022,20.781384
385,26.131302,29.787895,32.03769,13.744733,15.474409,730.6684,16.328077,24.86619,21.07278
386,25.249956,29.955532,32.82303,13.604058,15.251793,734.6128,15.162954,25.144468,23.162859
387,24.250639,29.15467,30.673967,13.744838,15.172485,734.685,16.455624,25.327024,21.706556
388,26.605501,29.951271,31.075941,13.716136,15.52235,738.35767,16.338976,23.339413,19.917227
389,31.522974,29.868847,30.15651,13.940957,15.899216,732.76587,17.373661,25.848087,23.942884
390,32.457397,39.922516,33.959915,14.825791,18.939991,719.3786,20.627794,25.314568,24.52371
391,57.597378,52.99709,44.524178,15.791059,23.384743,652.8604,25.6317,23.433958,31.307186
392,75.81178,59.03232,41.499443,15.98762,24.48375,774.9658,28.512674,23.124083,32.872
393,35.73459,51.198914,35.917976,15.354857,25.192894,673.1834,27.72708,22.73768,26.519026
394,35.43966,50.409657,34.53396,15.016381,25.971146,728.6415,37.897324,23.890835,23.301271
395,30.42666,49.49785,33.839844,13.816026,25.699066,727.45825,35.863693,23.457724,22.242868
396,26.895966,46.490875,31.819502,12.65759,25.699978,757.95496,26.553179,23.768461,20.372343
397,25.38846,44.992393,28.39001,12.236531,25.058002,763.704,26.248837,22.940203,19.749537
398,23.625795,43.648327,26.982645,11.718459,25.40786,772.65656,25.875053,20.134184,19.513098
399,22.786013,41.394783,25.654715,10.697257,25.131598,771.5639,27.088135,20.091848,19.180676
400,23.470331,38.998722,25.617258,10.363906,26.120342,777.1241,27.871374,20.146803,19.21766
401,24.51544,39.722042,29.49046,10.689346,25.22659,773.4045,28.05803,18.914873,20.43702
402,27.522959,46.209705,32.564457,12.651871,32.979977,773.70575,29.336124,19.814632,24.209612
403,31.658293,51.31955,37.05699,14.242897,40.87853,776.2587,29.755636,17.230013,31.53389
404,31.393564,50.25242,36.9559,14.416931,31.20353,772.5335,28.687098,18.836992,24.898067
405,31.301699,48.58741,36.315235,13.786046,32.170822,772.71924,26.064901,19.025606,23.267672
406,29.531988,44.768024,35.8209,13.347763,24.81197,772.7548,23.168615,17.977718,22.53
407,28.851738,35.852203,35.920315,12.838299,23.701859,770.0481,20.635033,16.414019,20.763548
408,26.871012,32.173313,36.345627,12.893609,22.037466,768.7268,16.837618,15.607836,18.450594
409,25.140781,29.868904,33.438705,14.268899,22.150707,536.4934,15.991345,13.561737,14.685476
410,24.40417,29.956493,32.90277,14.7130575,21.33268,537.40546,16.374641,14.224984,13.601521
411,24.573782,29.170183,31.491167,14.783041,22.057085,537.7638,15.443672,14.505369,13.3602295
412,25.455544,29.630957,31.73302,14.909032,21.374151,540.68353,15.731945,14.927755,13.517019
413,26.888123,30.268251,33.61335,17.060429,27.488571,540.81903,16.582176,14.202951,14.299288
414,30.606787,33.253872,34.18324,18.26118,29.464706,766.63666,18.985464,9.318556,16.601706
415,39.78267,45.297012,35.21899,23.503231,31.396135,769.79913,21.418745,10.48833,20.380678
416,48.446655,48.181915,36.043266,41.886555,29.459589,765.68604,24.164934,15.361805,21.972078
417,29.933771,48.639706,34.82887,27.757263,25.67666,765.59796,21.56562,14.494177,20.554375
418,28.534676,52.26466,33.433117,23.332432,32.707935,766.64655,19.661337,12.470959,18.941256
419,27.997597,47.51013,32.332962,16.739216,32.62395,765.4514,18.626167,13.731447,17.089857
420,25.088667,45.054077,31.491426,15.520466,30.064512,764.3129,17.414549,14.489377,15.791567
421,23.51575,43.21791,29.372755,18.11678,25.892445,559.83777,17.002954,14.021239,14.924062
422,22.0559,41.71623,28.09424,14.403373,28.43383,44.649506,16.3524,14.110966,14.625818
423,22.39506,38.195667,26.768513,17.0701,24.822704,44.15188,16.269592,15.007761,14.416062
424,22.245901,35.1621,26.191877,17.749916,26.984348,45.26245,16.13954,15.548117,14.4310875
425,22.38259,33.44298,26.856237,14.965781,26.01947,47.235844,16.479574,16.848833,15.2249155
426,24.8504,38.006126,31.445702,20.233486,37.750954,62.76253,18.607195,20.534222,19.110586
427,26.603498,44.71742,34.05956,22.416779,37.241356,62.332817,18.919035,21.789701,19.037663
428,25.466688,45.136932,33.805176,20.441204,27.97332,39.612885,17.654932,21.07054,16.736092
429,24.753061,44.392475,33.684105,14.134216,26.079285,37.45981,17.845228,20.139921,15.302898
430,24.65872,44.171684,33.386852,14.082141,23.865112,35.996902,16.5853,19.793348,13.613432
431,23.49211,40.68682,32.226948,14.988898,22.136229,33.97789,15.027234,19.386147,11.462461
432,22.304224,36.237495,32.137367,12.921111,19.38422,31.739038,12.368389,19.168745,9.473509
433,20.130415,31.429375,29.574,13.122531,15.95129,22.920458,13.1896,15.394123,8.508688
434,19.561518,30.759682,30.333918,11.989081,14.194534,23.867756,13.824215,15.564723,9.125092
435,19.559599,32.385757,31.173603,14.47627,12.972238,24.13619,15.5020895,15.913342,9.954029
436,20.985697,34.96105,31.399837,12.283872,12.46682,24.316381,16.767454,16.328856,11.378283
437,21.463724,38.54618,32.498848,8.731855,13.143727,25.590971,18.14029,17.739616,12.688311
438,23.467735,42.008484,35.493324,13.649079,16.070866,27.416252,22.651617,22.173597,12.828525
439,25.051157,44.843803,38.113983,21.08449,20.950417,32.6676,25.304375,23.10673,19.54095
440,25.973507,47.114967,47.602978,19.252827,21.997139,37.58737,26.25926,23.02513,21.812141
441,25.913708,47.940018,47.738667,12.850076,21.560911,27.63362,27.708094,21.601198,21.424025
442,25.852528,45.963257,47.152245,11.968402,22.256243,33.042583,24.55775,19.550924,18.320898
443,25.157434,43.23729,36.3595,10.892888,22.042477,31.533964,22.425251,19.876839,17.11971
444,24.18277,38.82338,33.519966,11.105651,20.914003,25.007025,21.4359,19.307049,16.651005
445,23.62586,33.384575,32.613983,10.718488,19.224916,24.366255,21.275059,19.646938,17.495028
446,22.465195,31.524475,32.503075,10.942225,17.953125,24.147192,21.25581,20.126417,18.02189
447,22.108591,30.657925,33.330406,11.175286,17.659653,23.543415,22.512682,20.246248,19.146189
448,22.094349,30.346272,32.87903,11.294655,18.278582,23.528309,23.053055,20.277403,20.721014
449,22.801203,30.06241,33.39044,11.09528,19.876429,25.408104,24.418003,21.252775,23.344067
450,24.934301,31.391201,34.88153,11.832988,22.46888,29.11628,30.129864,23.425678,25.586271
451,26.838163,35.633736,37.05933,12.782625,23.18113,28.16004,39.718914,25.055159,28.372227
452,26.635546,32.658775,37.16912,13.014153,22.630833,26.305286,40.039974,23.686136,28.523314
453,26.52397,31.847887,36.268276,13.358897,21.904615,25.734047,40.565098,24.530209,27.441538
454,25.688793,31.568928,33.874737,13.14452,19.57031,23.574675,46.106354,24.711172,26.834349
455,25.191988,31.076403,32.909,12.574103,18.486317,21.598381,33.908752,24.612337,24.717226
456,24.94285,29.763195,29.046333,12.174626,14.75457,19.595709,31.275654,25.134314,24.237925
457,23.226187,26.230244,28.54494,13.417125,8.773689,18.04817,31.974401,21.742168,23.846567
458,23.001677,26.098,28.76379,13.263607,9.706413,17.038788,31.645819,21.649252,23.411905
459,23.148228,26.379444,28.232986,13.508264,10.059577,15.797549,31.56538,21.666946,22.68447
460,23.423811,27.071959,28.629797,13.5529175,9.87253,15.63022,30.968729,21.828548,22.510195
461,23.659796,29.112833,29.037672,13.749584,10.976978,16.149824,33.74743,22.18832,22.694113
462,25.129717,30.782036,30.454996,15.263862,17.283184,17.913069,35.15733,22.629652,22.870153
463,26.35009,35.981297,35.60683,19.441925,21.434582,20.85021,37.82551,24.609404,24.111422
464,27.454466,43.06718,53.22231,19.811579,24.29889,22.332346,47.54267,26.344002,31.335768
465,28.123272,43.414783,36.022186,18.453321,23.085197,22.792328,47.21184,17.163738,31.379114
466,26.279325,44.53073,30.427744,17.727907,22.1884,23.159655,37.166447,21.482561,41.18491
467,24.238672,44.68582,30.138704,15.422316,21.381214,24.379713,28.300285,23.50258,24.89423
468,23.060242,44.6233,29.243778,13.339514,19.338686,23.861116,27.646553,24.449701,22.174177
469,22.522068,42.80626,30.386246,12.814742,18.789804,22.557455,22.731966,21.956333,20.174974
470,22.420107,37.910004,29.914839,12.186077,19.652807,19.741823,22.023743,24.633017,18.89739
471,22.50316,33.56363,29.83251,12.244822,20.162857,18.324453,19.13428,24.599989,19.20646
472,22.255054,32.281887,30.533834,12.479896,19.932083,17.926811,19.671972,22.498,19.996878
473,22.861704,31.521473,29.540234,13.05551,22.07473,18.72494,18.308346,22.205225,21.337023
474,25.240797,33.08539,32.109295,14.504218,24.52398,20.737467,25.043123,27.834578,23.8416
475,27.390194,38.83209,32.769627,15.632612,28.692547,20.619497,30.155497,27.50937,20.158613
476,27.368025,34.29561,34.125996,15.157928,25.383936,18.780775,28.695726,25.808544,22.392668
477,26.663158,32.94253,31.273071,13.983704,23.448452,17.381159,27.94866,24.71557,20.422384
478,26.47203,32.03195,31.581572,12.965112,23.087627,16.289776,24.812046,24.213923,19.655357
479,24.388754,31.064724,30.604702,12.4764185,22.37602,14.220806,26.252148,25.059465,16.574091
480,23.569784,29.831112,26.843554,12.446873,20.55363,12.933826,24.853407,23.024063,13.701035
481,20.232464,25.774807,20.627716,12.211406,17.44138,14.33997,23.0789,20.81214,13.48518
482,19.402681,25.417128,20.31778,11.928583,15.938355,14.329092,20.556215,21.543402,11.6551895
483,19.403835,25.309902,19.070944,11.931502,15.519303,15.373411,19.90001,20.412159,10.270882
484,19.268545,25.631912,21.387552,11.822322,14.348604,9.677446,19.025335,20.627691,9.314278
485,18.963913,26.893688,25.042837,11.770886,16.046824,12.658626,21.156559,22.350155,13.311696
486,20.969711,29.413158,29.403507,12.054961,16.469883,16.372286,24.773117,20.572721,13.852336
487,25.251623,42.68937,36.740932,12.966538,19.168308,17.607496,30.00923,20.788157,19.5889
488,27.021448,48.087868,34.523544,13.232447,20.773212,17.33489,42.102703,18.721407,21.326399
489,26.604351,48.61811,32.48638,12.255133,21.28481,18.113129,33.517204,20.02685,26.603952
490,26.05379,53.492893,32.235928,12.384315,23.259216,21.236923,27.147232,19.496572,26.227777
491,25.880188,53.11809,31.929024,13.084823,27.225086,20.498507,22.927725,17.697008,25.281206
492,25.875273,50.723526,31.732573,13.294042,23.669207,20.11415,20.041153,16.754385,32.255177
