Day,2012Pearson daily,2013Pearson daily,2014Pearson daily,2015Pearson daily,2016Pearson daily,2017Pearson daily,2018Pearson daily,2019Pearson daily,2020Pearson daily,2021Pearson daily
207,,,0.8303027965564536,,,,,,,
207,,,,0.8013857681578316,,,,,,
207,,,,,0.8935952369390668,,,,,
207,,,,,,0.7631690980083852,,,,
207,,,,,,,0.8520343699418867,,,
207,,,,,,,,0.9271297588660117,,
207,,,,,,,,,0.671694585735813,
207,,,,,,,,,,0.7903778245561577
208,0.765621684186389,,,,,,,,,
208,,0.8990012467453907,,,,,,,,
208,,,0.6643385330006087,,,,,,,
208,,,,0.8625073446247813,,,,,,
208,,,,,0.7607797273222157,,,,,
208,,,,,,0.6520557834873935,,,,
208,,,,,,,0.8059597487543879,,,
208,,,,,,,,0.8868329671057267,,
208,,,,,,,,,0.8063315106936908,
208,,,,,,,,,,0.58555272738538
209,0.7446804006099248,,,,,,,,,
209,,0.8887959126768576,,,,,,,,
209,,,0.8171152242579782,,,,,,,
209,,,,0.7303320233018286,,,,,,
209,,,,,0.7552302967363625,,,,,
209,,,,,,0.7787594026814051,,,,
209,,,,,,,0.48843702621141716,,,
209,,,,,,,,0.6989260412404554,,
209,,,,,,,,,0.8999475611352552,
209,,,,,,,,,,0.6598093821410057
210,0.6859448143108025,,,,,,,,,
210,,0.7905594400633613,,,,,,,,
210,,,0.5597505982760175,,,,,,,
210,,,,0.8689169706798735,,,,,,
210,,,,,0.7895521856766508,,,,,
210,,,,,,0.7353897976236862,,,,
210,,,,,,,0.8259630449135893,,,
210,,,,,,,,0.9124008627760468,,
210,,,,,,,,,0.8413979037805406,
210,,,,,,,,,,0.7562215881284565
211,0.7324043829420488,,,,,,,,,
211,,0.773941484621854,,,,,,,,
211,,,0.7713480742523052,,,,,,,
211,,,,0.7296839623110944,,,,,,
211,,,,,0.8737261331190305,,,,,
211,,,,,,0.690247001906846,,,,
211,,,,,,,0.8282363538087523,,,
211,,,,,,,,0.6838416133536289,,
211,,,,,,,,,0.5763930319320296,
211,,,,,,,,,,0.7753715901603107
212,0.8793780617278747,,,,,,,,,
212,,0.5858861601175978,,,,,,,,
212,,,0.9076231881730784,,,,,,,
212,,,,0.819130926468618,,,,,,
212,,,,,0.7981155887703517,,,,,
212,,,,,,0.8343045569777752,,,,
212,,,,,,,0.7118885497620785,,,
212,,,,,,,,0.5928061432615581,,
212,,,,,,,,,0.8071902476624409,
212,,,,,,,,,,0.8468997591647691
213,0.8341038269974268,,,,,,,,,
213,,0.9283063773063744,,,,,,,,
213,,,0.9374798589394926,,,,,,,
213,,,,0.8986903156810037,,,,,,
213,,,,,0.9113283267578636,,,,,
213,,,,,,0.7650866215558485,,,,
213,,,,,,,0.7899947932159849,,,
213,,,,,,,,0.786879914558402,,
213,,,,,,,,,0.6702939265737013,
213,,,,,,,,,,0.8775811728548826
214,0.6590606227962947,,,,,,,,,
214,,0.9300904520437198,,,,,,,,
214,,,0.7715304734968593,,,,,,,
214,,,,0.7402956891136034,,,,,,
214,,,,,0.808851281601378,,,,,
214,,,,,,0.7006017230199126,,,,
214,,,,,,,0.8514234247308613,,,
214,,,,,,,,0.8005063569006666,,
214,,,,,,,,,0.9179156463030238,
214,,,,,,,,,,0.7249959252450954
215,0.7148062612556914,,,,,,,,,
215,,0.6760089119833398,,,,,,,,
215,,,0.7849327564605906,,,,,,,
215,,,,0.9469855755721294,,,,,,
215,,,,,0.728386334472497,,,,,
215,,,,,,0.7786389463416583,,,,
215,,,,,,,0.8976744330159607,,,
215,,,,,,,,0.8794535548414262,,
215,,,,,,,,,0.8187473176157848,
215,,,,,,,,,,0.624980818652342
216,0.7104375994854659,,,,,,,,,
216,,0.9468061321505432,,,,,,,,
216,,,0.8519301655178304,,,,,,,
216,,,,0.8128323522588432,,,,,,
216,,,,,0.8007921051221925,,,,,
216,,,,,,0.7552873354812946,,,,
216,,,,,,,0.8549431922027344,,,
216,,,,,,,,0.9296915549138047,,
216,,,,,,,,,0.6193607909787446,
216,,,,,,,,,,0.8016373539415421
217,0.9291605674633423,,,,,,,,,
217,,0.9458669601789819,,,,,,,,
217,,,0.8500370284145586,,,,,,,
217,,,,0.8648594132840092,,,,,,
217,,,,,0.839793273951146,,,,,
217,,,,,,0.5572582064772909,,,,
217,,,,,,,0.7928182068887217,,,
217,,,,,,,,0.6896991505985556,,
217,,,,,,,,,0.8432745758186888,
217,,,,,,,,,,0.7728382634151627
218,0.586143962427307,,,,,,,,,
218,,0.9471916661735021,,,,,,,,
218,,,0.7468061319760535,,,,,,,
218,,,,0.7864886974420164,,,,,,
218,,,,,0.8101251412559727,,,,,
218,,,,,,0.7328246795853155,,,,
218,,,,,,,0.668943076281806,,,
218,,,,,,,,0.4211205899874444,,
218,,,,,,,,,0.6790117446807447,
218,,,,,,,,,,0.9129882693022455
219,0.5204209429621827,,,,,,,,,
219,,0.7437553210344011,,,,,,,,
219,,,0.706200690760771,,,,,,,
219,,,,0.8477079526174928,,,,,,
219,,,,,0.8146071903347458,,,,,
219,,,,,,0.7775142639330861,,,,
219,,,,,,,0.6596805026899729,,,
219,,,,,,,,0.7668978797351776,,
219,,,,,,,,,0.9291423325029717,
219,,,,,,,,,,0.620013375922397
220,0.7215499425776601,,,,,,,,,
220,,0.9382219745858802,,,,,,,,
220,,,0.7835412057839286,,,,,,,
220,,,,0.942201400337547,,,,,,
220,,,,,0.796024865369057,,,,,
220,,,,,,0.762053684944872,,,,
220,,,,,,,0.534636051737758,,,
220,,,,,,,,0.6793074313557468,,
220,,,,,,,,,0.9337222971322974,
220,,,,,,,,,,0.8520653321419567
221,0.7081665993964319,,,,,,,,,
221,,0.9697979541604264,,,,,,,,
221,,,0.8165640694238632,,,,,,,
221,,,,0.8702409345926546,,,,,,
221,,,,,0.6826911961712793,,,,,
221,,,,,,0.6706187893711376,,,,
221,,,,,,,0.7539899717671111,,,
221,,,,,,,,0.7500242334841944,,
221,,,,,,,,,0.8091154056749305,
221,,,,,,,,,,0.6440424621337533
222,0.5827323670302682,,,,,,,,,
222,,0.9034621040925466,,,,,,,,
222,,,0.7031779474261675,,,,,,,
222,,,,0.5029893330705445,,,,,,
222,,,,,0.8486515539508572,,,,,
222,,,,,,0.4838585894247598,,,,
222,,,,,,,0.8141290008473538,,,
222,,,,,,,,0.7646471303228585,,
222,,,,,,,,,0.6572804336406235,
222,,,,,,,,,,0.6683835921381667
223,0.6227375383036984,,,,,,,,,
223,,0.7781414805322633,,,,,,,,
223,,,0.7939836376188562,,,,,,,
223,,,,0.7304468953737252,,,,,,
223,,,,,0.8168650833437848,,,,,
223,,,,,,0.7479102005507624,,,,
223,,,,,,,0.7717941915578233,,,
223,,,,,,,,0.7180963445381655,,
223,,,,,,,,,0.9596743790700939,
223,,,,,,,,,,0.7725661878804305
224,0.6533291142360949,,,,,,,,,
224,,0.5829657227536809,,,,,,,,
224,,,0.9096197830236272,,,,,,,
224,,,,0.8455988632852817,,,,,,
224,,,,,0.5306088559664388,,,,,
224,,,,,,0.781979843133057,,,,
224,,,,,,,0.8870795523680625,,,
224,,,,,,,,0.7624606909096252,,
224,,,,,,,,,0.7059408260191016,
224,,,,,,,,,,0.5390782527309899
225,0.9690179789823494,,,,,,,,,
225,,0.7531275017100649,,,,,,,,
225,,,0.8830951007018513,,,,,,,
225,,,,0.7687251933037829,,,,,,
225,,,,,0.8624050109039112,,,,,
225,,,,,,0.6000138685887968,,,,
225,,,,,,,0.7567048933390382,,,
225,,,,,,,,0.681626241529384,,
225,,,,,,,,,0.49953745207648675,
225,,,,,,,,,,0.7781337665829994
226,0.8090839768029237,,,,,,,,,
226,,0.878316686909606,,,,,,,,
226,,,0.7737904354684377,,,,,,,
226,,,,0.8741903880420989,,,,,,
226,,,,,0.8789475265498999,,,,,
226,,,,,,0.847457127502086,,,,
226,,,,,,,0.5818606032156854,,,
226,,,,,,,,0.5856446913569625,,
226,,,,,,,,,0.682334784388827,
226,,,,,,,,,,0.8959259413601937
227,0.7388579434440115,,,,,,,,,
227,,0.7403946622862172,,,,,,,,
227,,,0.7911780716097989,,,,,,,
227,,,,0.8698061088776695,,,,,,
227,,,,,0.8616154831978573,,,,,
227,,,,,,0.7360625998123971,,,,
227,,,,,,,0.7731329818828774,,,
227,,,,,,,,0.7172555923098648,,
227,,,,,,,,,0.7894232739008487,
227,,,,,,,,,,0.4839677203734518
228,0.36451724022355914,,,,,,,,,
228,,0.9298443005744068,,,,,,,,
228,,,0.8300965010522006,,,,,,,
228,,,,0.8773074390361149,,,,,,
228,,,,,0.5474062010202831,,,,,
228,,,,,,0.7807358772468884,,,,
228,,,,,,,0.7035169335630077,,,
228,,,,,,,,0.9222781617724745,,
228,,,,,,,,,0.8059209321448593,
228,,,,,,,,,,0.8410064397466714
229,0.8088216976336815,,,,,,,,,
229,,0.9392356825642871,,,,,,,,
229,,,0.82499514739975,,,,,,,
229,,,,0.7339987471540647,,,,,,
229,,,,,0.8386149765707782,,,,,
229,,,,,,0.8239361269536731,,,,
229,,,,,,,0.769659557226864,,,
229,,,,,,,,0.6580158992263109,,
229,,,,,,,,,0.7865369544859481,
229,,,,,,,,,,0.8182961247378167
230,0.8668723933439393,,,,,,,,,
230,,0.7774036155334212,,,,,,,,
230,,,0.8451764491412266,,,,,,,
230,,,,0.9539511587625183,,,,,,
230,,,,,0.8898958578118263,,,,,
230,,,,,,0.6602249740937953,,,,
230,,,,,,,0.807650529808377,,,
230,,,,,,,,0.6162509202618652,,
230,,,,,,,,,0.6881117595364515,
230,,,,,,,,,,0.7970191319920303
231,0.9302527234930753,,,,,,,,,
231,,0.9051846302868607,,,,,,,,
231,,,0.8905210079503695,,,,,,,
231,,,,0.590537349341353,,,,,,
231,,,,,0.8097989648800393,,,,,
231,,,,,,0.7359580672029657,,,,
231,,,,,,,0.677121214130445,,,
231,,,,,,,,0.6060052182254567,,
231,,,,,,,,,0.8209992648743347,
231,,,,,,,,,,0.812805407835996
232,0.81855360882963,,,,,,,,,
232,,0.6991694951517013,,,,,,,,
232,,,0.8140567837801378,,,,,,,
232,,,,0.9111700721625932,,,,,,
232,,,,,0.8554607921407035,,,,,
232,,,,,,0.8347753945006939,,,,
232,,,,,,,0.7275579700382734,,,
232,,,,,,,,0.6677216832557394,,
232,,,,,,,,,0.7637298695252981,
232,,,,,,,,,,0.8975973792907035
233,0.95195228282704,,,,,,,,,
233,,0.7412195345792039,,,,,,,,
233,,,0.7589278251241318,,,,,,,
233,,,,0.8628844889027576,,,,,,
233,,,,,0.8776403746833447,,,,,
233,,,,,,0.8540857399977596,,,,
233,,,,,,,0.7536620245136929,,,
233,,,,,,,,0.7055944801469771,,
233,,,,,,,,,0.8752619113665189,
233,,,,,,,,,,0.8877115811512797
234,0.7593488888421723,,,,,,,,,
234,,0.5967540188141975,,,,,,,,
234,,,0.868524873210954,,,,,,,
234,,,,0.6881900218535075,,,,,,
234,,,,,0.8345920904032611,,,,,
234,,,,,,0.8019021556832244,,,,
234,,,,,,,0.7981836931439948,,,
234,,,,,,,,0.5622841234727444,,
234,,,,,,,,,0.8676828439060416,
234,,,,,,,,,,0.6650833204206514
235,0.8196014073099118,,,,,,,,,
235,,0.8433068700004064,,,,,,,,
235,,,0.8417847847083227,,,,,,,
235,,,,0.8713420821758467,,,,,,
235,,,,,0.7869385802887499,,,,,
235,,,,,,0.7682266093042138,,,,
235,,,,,,,0.7629507624958174,,,
235,,,,,,,,0.7328129441296938,,
235,,,,,,,,,0.6382813796301234,
235,,,,,,,,,,0.83023977114585
236,0.8430513459097626,,,,,,,,,
236,,0.923937876965318,,,,,,,,
236,,,0.7570915729759291,,,,,,,
236,,,,0.7908274390925343,,,,,,
236,,,,,0.6391559552936346,,,,,
236,,,,,,0.8523533365330496,,,,
236,,,,,,,0.7544248979171151,,,
236,,,,,,,,0.4610077777299694,,
236,,,,,,,,,0.8218766684118654,
236,,,,,,,,,,0.7621730321269813
237,0.7447549139782134,,,,,,,,,
237,,0.8985624051178216,,,,,,,,
237,,,0.7133979241128117,,,,,,,
237,,,,0.7224537506713421,,,,,,
237,,,,,0.6984872044071084,,,,,
237,,,,,,0.864603362471206,,,,
237,,,,,,,0.8099494290178711,,,
237,,,,,,,,0.6090229804729921,,
237,,,,,,,,,0.7428335562353553,
237,,,,,,,,,,0.7240243230663451
238,0.870997270204541,,,,,,,,,
238,,0.895279680532066,,,,,,,,
238,,,0.8686144092951179,,,,,,,
238,,,,0.843697891346177,,,,,,
238,,,,,0.9148493980002297,,,,,
238,,,,,,0.8023040409501196,,,,
238,,,,,,,0.8189276656528182,,,
238,,,,,,,,0.3139018551836851,,
238,,,,,,,,,0.7026267304700461,
238,,,,,,,,,,0.9325780290746774
239,0.7716801434741865,,,,,,,,,
239,,0.8263071863384956,,,,,,,,
239,,,0.8315518610707873,,,,,,,
239,,,,0.8078981247131616,,,,,,
239,,,,,0.8775493378355986,,,,,
239,,,,,,0.8305626103005612,,,,
239,,,,,,,0.7924216894271419,,,
239,,,,,,,,0.7452168778435415,,
239,,,,,,,,,0.6864598715039041,
239,,,,,,,,,,0.9413512217807583
240,0.9348673075315064,,,,,,,,,
240,,0.800314174196904,,,,,,,,
240,,,0.8320063861745853,,,,,,,
240,,,,0.922258928916041,,,,,,
240,,,,,0.8778133392843865,,,,,
240,,,,,,0.8310932916245136,,,,
240,,,,,,,0.7800561067670727,,,
240,,,,,,,,0.7613212335153466,,
240,,,,,,,,,0.6969420989084889,
240,,,,,,,,,,0.768615710345384
241,0.8780661720353601,,,,,,,,,
241,,0.7801296487626739,,,,,,,,
241,,,0.8597844846918593,,,,,,,
241,,,,0.9002495088918556,,,,,,
241,,,,,0.8498840954755162,,,,,
241,,,,,,0.8971675842136588,,,,
241,,,,,,,0.6394648975060429,,,
241,,,,,,,,0.7539128161277199,,
241,,,,,,,,,0.7215870866729077,
241,,,,,,,,,,0.6803291516802555
242,0.8530930184295519,,,,,,,,,
242,,0.8216341118490111,,,,,,,,
242,,,0.917969340984772,,,,,,,
242,,,,0.8564073920017055,,,,,,
242,,,,,0.9098773670197466,,,,,
242,,,,,,0.7629092757659081,,,,
242,,,,,,,0.7040142713585119,,,
242,,,,,,,,0.7803320923921953,,
242,,,,,,,,,0.47053443211365253,
242,,,,,,,,,,0.4300718812085407
243,0.8209339792752538,,,,,,,,,
243,,0.7770401351171488,,,,,,,,
243,,,0.8982557896998289,,,,,,,
243,,,,0.9172004768951825,,,,,,
243,,,,,0.6941350307666502,,,,,
243,,,,,,0.78989053440844,,,,
243,,,,,,,0.7029362836162665,,,
243,,,,,,,,0.6491127419277051,,
243,,,,,,,,,0.9344686651295204,
243,,,,,,,,,,0.6934596673518585
244,0.8425780673462622,,,,,,,,,
244,,0.9072689775944223,,,,,,,,
244,,,0.4697496037425526,,,,,,,
244,,,,0.9127018887656784,,,,,,
244,,,,,0.8019625561367447,,,,,
244,,,,,,0.7490734183340862,,,,
244,,,,,,,0.8901805661145963,,,
244,,,,,,,,0.6452424911558544,,
244,,,,,,,,,0.8785642884169416,
244,,,,,,,,,,0.8184813960705146
245,0.8971109421581608,,,,,,,,,
245,,0.7058563518497754,,,,,,,,
245,,,0.9020341144971958,,,,,,,
245,,,,0.7727216908298875,,,,,,
245,,,,,0.8415317311421923,,,,,
245,,,,,,0.7660072373541922,,,,
245,,,,,,,0.723091178791271,,,
245,,,,,,,,0.79652108634126,,
245,,,,,,,,,0.7024503511293783,
245,,,,,,,,,,0.908575501660338
246,0.8750768144448098,,,,,,,,,
246,,0.7730675883154704,,,,,,,,
246,,,0.8505378557803477,,,,,,,
246,,,,0.8163179989450122,,,,,,
246,,,,,0.8539586483199906,,,,,
246,,,,,,0.674095950474507,,,,
246,,,,,,,0.8469087260663862,,,
246,,,,,,,,0.390074523320352,,
246,,,,,,,,,0.9141932677640991,
246,,,,,,,,,,0.7215449230100157
247,0.8665056437895913,,,,,,,,,
247,,0.8265437565699916,,,,,,,,
247,,,0.7743204896575102,,,,,,,
247,,,,0.8939355593614904,,,,,,
247,,,,,0.8013879492777107,,,,,
247,,,,,,0.9101507525591614,,,,
247,,,,,,,0.7062672832434777,,,
247,,,,,,,,0.7608254229754975,,
247,,,,,,,,,0.8224451269271291,
247,,,,,,,,,,0.7416504167783908
248,0.887809503368967,,,,,,,,,
248,,0.8635809071522733,,,,,,,,
248,,,0.916764393735952,,,,,,,
248,,,,0.8803980949335177,,,,,,
248,,,,,0.8238677373418104,,,,,
248,,,,,,0.7875701734862119,,,,
248,,,,,,,0.6910761644496898,,,
248,,,,,,,,0.5727036072398337,,
248,,,,,,,,,0.8631763270550313,
248,,,,,,,,,,0.910656878899871
249,0.8272493161294474,,,,,,,,,
249,,0.8365716307566657,,,,,,,,
249,,,0.8963658555369489,,,,,,,
249,,,,0.7289550944250482,,,,,,
249,,,,,0.5409165755932995,,,,,
249,,,,,,0.9168458830915855,,,,
249,,,,,,,0.7519705537786043,,,
249,,,,,,,,0.9367510166321564,,
249,,,,,,,,,0.7699630172249807,
249,,,,,,,,,,0.9075617310699717
250,0.8077242748537702,,,,,,,,,
250,,0.9027073226746358,,,,,,,,
250,,,0.8838794054847339,,,,,,,
250,,,,0.7579918099316858,,,,,,
250,,,,,0.5200523998269717,,,,,
250,,,,,,0.8722386139655264,,,,
250,,,,,,,0.7518039007363588,,,
250,,,,,,,,0.9186504886261255,,
250,,,,,,,,,0.4960544871978779,
250,,,,,,,,,,0.7671548603242888
251,0.8077565197242447,,,,,,,,,
251,,0.8795989876630366,,,,,,,,
251,,,0.849012029618212,,,,,,,
251,,,,0.6918493622629853,,,,,,
251,,,,,0.7241152448822141,,,,,
251,,,,,,0.7671002519330797,,,,
251,,,,,,,0.7428967154333412,,,
251,,,,,,,,0.6366634248418572,,
251,,,,,,,,,0.7553860170317748,
251,,,,,,,,,,0.8184887598438494
252,0.8067325252085823,,,,,,,,,
252,,0.902428273495687,,,,,,,,
252,,,0.828291846571636,,,,,,,
252,,,,0.7803067479033192,,,,,,
252,,,,,0.8198424784841878,,,,,
252,,,,,,0.8789277166607343,,,,
252,,,,,,,0.7273733344046751,,,
252,,,,,,,,0.8930831304927841,,
252,,,,,,,,,0.9244638022213345,
252,,,,,,,,,,0.8161528143862506
253,0.8019810924934272,,,,,,,,,
253,,0.8180521713699461,,,,,,,,
253,,,0.7487504811904939,,,,,,,
253,,,,0.9572398801944609,,,,,,
253,,,,,0.722320341388048,,,,,
253,,,,,,0.8936256753222989,,,,
253,,,,,,,0.7976213885488004,,,
253,,,,,,,,0.8322610114353444,,
253,,,,,,,,,0.8178908973487486,
253,,,,,,,,,,0.7538677232453582
254,0.6649411335918983,,,,,,,,,
254,,0.7062520967406718,,,,,,,,
254,,,0.8389417362579457,,,,,,,
254,,,,0.826673245014933,,,,,,
254,,,,,0.8139421321573627,,,,,
254,,,,,,0.8751713743281692,,,,
254,,,,,,,0.5446018782114188,,,
254,,,,,,,,0.9284564125081398,,
254,,,,,,,,,0.4544252012159894,
254,,,,,,,,,,0.7244640547411321
255,0.7978977542279533,,,,,,,,,
255,,0.7476116705571692,,,,,,,,
255,,,0.9308848997471362,,,,,,,
255,,,,0.8540951972214905,,,,,,
255,,,,,0.8193715900184094,,,,,
255,,,,,,0.7599342512602099,,,,
255,,,,,,,0.6298062600295504,,,
255,,,,,,,,0.6168105624029812,,
255,,,,,,,,,0.8544271705838664,
255,,,,,,,,,,0.5319804474736856
256,0.7596362804869801,,,,,,,,,
256,,0.8992527390292964,,,,,,,,
256,,,0.5960165219182287,,,,,,,
256,,,,0.80072371161038,,,,,,
256,,,,,0.735405360951186,,,,,
256,,,,,,0.7898912941103615,,,,
256,,,,,,,0.7762424745518892,,,
256,,,,,,,,0.911642845048759,,
256,,,,,,,,,0.8643508517150775,
256,,,,,,,,,,0.8805505290603094
257,0.8228754658883808,,,,,,,,,
257,,0.9035421190160242,,,,,,,,
257,,,0.9068520175013812,,,,,,,
257,,,,0.8237180000442249,,,,,,
257,,,,,0.8143400975560553,,,,,
257,,,,,,0.8307554433752901,,,,
257,,,,,,,0.7849548283391022,,,
257,,,,,,,,0.7326929598824918,,
257,,,,,,,,,0.7132565292074664,
257,,,,,,,,,,0.6522994074235395
258,0.7910812144000545,,,,,,,,,
258,,0.55264316278018,,,,,,,,
258,,,0.6603002365214021,,,,,,,
258,,,,0.8549868594507251,,,,,,
258,,,,,0.4380493603113883,,,,,
258,,,,,,0.8385379900351904,,,,
258,,,,,,,0.8500304323777728,,,
258,,,,,,,,0.7922960906055121,,
258,,,,,,,,,0.6877299797106712,
258,,,,,,,,,,0.805073142896833
259,0.7952468637593737,,,,,,,,,
259,,0.8631734115889254,,,,,,,,
259,,,0.7370282361881113,,,,,,,
259,,,,0.7194646807083773,,,,,,
259,,,,,0.7057417972910365,,,,,
259,,,,,,0.7215239360045771,,,,
259,,,,,,,0.7164635257043288,,,
259,,,,,,,,0.7074045648628051,,
259,,,,,,,,,0.8355480996302428,
259,,,,,,,,,,0.722842538096258
260,0.7850334831344123,,,,,,,,,
260,,0.7584876320548748,,,,,,,,
260,,,0.8947447234913336,,,,,,,
260,,,,0.8414018639668919,,,,,,
260,,,,,0.660525039383614,,,,,
260,,,,,,0.701095656106561,,,,
260,,,,,,,0.7437779896068264,,,
260,,,,,,,,0.9143377911508577,,
260,,,,,,,,,0.8559505957497254,
260,,,,,,,,,,0.8261765652854931
261,0.6695250204198977,,,,,,,,,
261,,0.8177724364645496,,,,,,,,
261,,,0.8949323547468413,,,,,,,
261,,,,0.8860215352118097,,,,,,
261,,,,,0.7556816912260433,,,,,
261,,,,,,0.893612196780245,,,,
261,,,,,,,0.8280838973886504,,,
261,,,,,,,,0.9314526276335908,,
261,,,,,,,,,0.7940797555040314,
261,,,,,,,,,,0.6913241253748027
262,0.8171998109417934,,,,,,,,,
262,,0.5128169330373075,,,,,,,,
262,,,0.7642712634684126,,,,,,,
262,,,,0.9042908408240184,,,,,,
262,,,,,0.7144518043621979,,,,,
262,,,,,,0.7818335837017807,,,,
262,,,,,,,0.7735442155294304,,,
262,,,,,,,,0.8947431596904707,,
262,,,,,,,,,0.8912929404915146,
262,,,,,,,,,,0.8123277360378032
263,0.7793266850293155,,,,,,,,,
263,,0.5464669205866519,,,,,,,,
263,,,0.666842881246435,,,,,,,
263,,,,0.8564415355447608,,,,,,
263,,,,,0.8282319960932707,,,,,
263,,,,,,0.9171124841171047,,,,
263,,,,,,,0.8970022130619516,,,
263,,,,,,,,0.8768320453435543,,
263,,,,,,,,,0.8335660400429648,
263,,,,,,,,,,0.7555622029799693
264,0.7258078797429885,,,,,,,,,
264,,0.7326045712931608,,,,,,,,
264,,,0.7263350153773842,,,,,,,
264,,,,0.8254334010628901,,,,,,
264,,,,,0.7038729265398118,,,,,
264,,,,,,0.8408365451748903,,,,
264,,,,,,,0.8732961153184291,,,
264,,,,,,,,0.6270710344345447,,
264,,,,,,,,,0.817888034570351,
264,,,,,,,,,,0.8296574336953879
265,0.8372258914644216,,,,,,,,,
265,,0.731945150869169,,,,,,,,
265,,,0.8449811812198716,,,,,,,
265,,,,0.8995347866425937,,,,,,
265,,,,,0.71960545884343,,,,,
265,,,,,,0.8555549247242864,,,,
265,,,,,,,0.8154359275364153,,,
265,,,,,,,,0.687842474041913,,
265,,,,,,,,,0.6987958833773491,
265,,,,,,,,,,0.9536831250362752
266,0.7389519620631625,,,,,,,,,
266,,0.6839832800032635,,,,,,,,
266,,,0.8502469260305207,,,,,,,
266,,,,0.8721543122800484,,,,,,
266,,,,,0.7492736252425216,,,,,
266,,,,,,0.7835082117491106,,,,
266,,,,,,,0.6921430757680938,,,
266,,,,,,,,0.6161591264639819,,
266,,,,,,,,,0.5166947626666629,
266,,,,,,,,,,0.6783490080213319
267,0.8096544183797005,,,,,,,,,
267,,0.807249474758265,,,,,,,,
267,,,0.9131461536361951,,,,,,,
267,,,,0.9067588067381199,,,,,,
267,,,,,0.848018345766812,,,,,
267,,,,,,0.7517851307335653,,,,
267,,,,,,,0.617436218786655,,,
267,,,,,,,,0.6675246443087306,,
267,,,,,,,,,0.7857964279293594,
267,,,,,,,,,,0.8164344680189709
268,0.7168953602043036,,,,,,,,,
268,,0.728908346922962,,,,,,,,
268,,,0.8064303579077357,,,,,,,
268,,,,0.9330888973311697,,,,,,
268,,,,,0.8176872261897886,,,,,
268,,,,,,0.7674204050921551,,,,
268,,,,,,,0.6953362846200704,,,
268,,,,,,,,0.9374758092525443,,
268,,,,,,,,,0.8027772450166439,
268,,,,,,,,,,0.7582516432806148
269,0.8169545518336133,,,,,,,,,
269,,0.7952293276525159,,,,,,,,
269,,,0.8647252145925841,,,,,,,
269,,,,0.6825822425036321,,,,,,
269,,,,,0.8530381258602369,,,,,
269,,,,,,0.6842793177116681,,,,
269,,,,,,,0.850043737913227,,,
269,,,,,,,,0.9573685590149892,,
269,,,,,,,,,0.8099150815276517,
269,,,,,,,,,,0.8086690235108509
270,0.7134375627428388,,,,,,,,,
270,,0.626782486094788,,,,,,,,
270,,,0.8932160894323296,,,,,,,
270,,,,0.9388418071471798,,,,,,
270,,,,,0.8744245928723313,,,,,
270,,,,,,0.8548285493878867,,,,
270,,,,,,,0.8357044311547488,,,
270,,,,,,,,0.9418126353545027,,
270,,,,,,,,,0.7854469637121755,
270,,,,,,,,,,0.7847839019304751
271,0.8480768630965638,,,,,,,,,
271,,0.8500481617951632,,,,,,,,
271,,,0.8759826973370979,,,,,,,
271,,,,0.6603551748178698,,,,,,
271,,,,,0.8176746588881172,,,,,
271,,,,,,0.8090499806679463,,,,
271,,,,,,,0.8830131796454534,,,
271,,,,,,,,0.8710744077476091,,
271,,,,,,,,,0.7295449948265329,
271,,,,,,,,,,0.5912664774481853
272,0.7987932957765911,,,,,,,,,
272,,0.8334800995167175,,,,,,,,
272,,,0.8498814041841255,,,,,,,
272,,,,0.7167392606569586,,,,,,
272,,,,,0.8890366944310648,,,,,
272,,,,,,0.8682325610411413,,,,
272,,,,,,,0.8780749953347915,,,
272,,,,,,,,0.8651809103220773,,
272,,,,,,,,,0.4900600312862539,
272,,,,,,,,,,0.640774016927016
273,0.8125385168641426,,,,,,,,,
273,,0.7359163569037124,,,,,,,,
273,,,0.8149439372240688,,,,,,,
273,,,,0.772684071990019,,,,,,
273,,,,,0.6614938031804034,,,,,
273,,,,,,0.7274924949336523,,,,
273,,,,,,,0.7676754045771038,,,
273,,,,,,,,0.31018427592311026,,
273,,,,,,,,,0.5978591479210047,
273,,,,,,,,,,0.8206529070095716
274,0.8879613310673278,,,,,,,,,
274,,0.9457055474795029,,,,,,,,
274,,,0.6420018277550648,,,,,,,
274,,,,0.6522193735121947,,,,,,
274,,,,,0.7990990859352671,,,,,
274,,,,,,0.8199740103361237,,,,
274,,,,,,,0.8178443180291399,,,
274,,,,,,,,0.9104098004539795,,
274,,,,,,,,,0.851098172839253,
274,,,,,,,,,,0.7163912983272593
275,0.8646711898894631,,,,,,,,,
275,,0.8319604091382045,,,,,,,,
275,,,0.8131092507374456,,,,,,,
275,,,,0.5650358428493131,,,,,,
275,,,,,0.8707078260075627,,,,,
275,,,,,,0.5951664321421071,,,,
275,,,,,,,0.7857517249561522,,,
275,,,,,,,,0.26543643138757717,,
275,,,,,,,,,0.9423930094703776,
275,,,,,,,,,,0.6371803090325036
276,0.7694200911576191,,,,,,,,,
276,,0.7951565713723393,,,,,,,,
276,,,0.7196335035962236,,,,,,,
276,,,,0.7917790741815061,,,,,,
276,,,,,0.8986154531905135,,,,,
276,,,,,,0.6163198479821085,,,,
276,,,,,,,0.749578607839822,,,
276,,,,,,,,0.47564782117687626,,
276,,,,,,,,,0.7423015793354458,
276,,,,,,,,,,0.8244698459901633
277,0.876465849989435,,,,,,,,,
