Unnamed: 0,Time_Index,NG,None,coal,uranium,Year
7375,7375,5.588,0,5.327573794,0.705536,1970
7376,7376,5.588,0,5.327573794,0.705536,1970
7377,7377,5.588,0,5.327573794,0.705536,1970
7378,7378,5.588,0,5.327573794,0.705536,1970
7379,7379,5.588,0,5.327573794,0.705536,1970
7380,7380,5.588,0,5.327573794,0.705536,1970
7381,7381,5.588,0,5.327573794,0.705536,1970
7382,7382,5.588,0,5.327573794,0.705536,1970
7383,7383,5.588,0,5.327573794,0.705536,1970
7384,7384,5.588,0,5.327573794,0.705536,1970
7385,7385,5.588,0,5.327573794,0.705536,1970
7386,7386,5.588,0,5.327573794,0.705536,1970
7387,7387,5.588,0,5.327573794,0.705536,1970
7388,7388,5.588,0,5.327573794,0.705536,1970
7389,7389,5.588,0,5.327573794,0.705536,1970
7390,7390,5.588,0,5.327573794,0.705536,1970
7391,7391,5.588,0,5.327573794,0.705536,1970
7392,7392,5.733,0,5.336573074,0.705536,1970
7393,7393,5.733,0,5.336573074,0.705536,1970
7394,7394,5.733,0,5.336573074,0.705536,1970
7395,7395,5.733,0,5.336573074,0.705536,1970
7396,7396,5.733,0,5.336573074,0.705536,1970
7397,7397,5.733,0,5.336573074,0.705536,1970
7398,7398,5.733,0,5.336573074,0.705536,1970
7399,7399,5.733,0,5.336573074,0.705536,1970
7400,7400,5.733,0,5.336573074,0.705536,1970
7401,7401,5.733,0,5.336573074,0.705536,1970
7402,7402,5.733,0,5.336573074,0.705536,1970
7403,7403,5.733,0,5.336573074,0.705536,1970
7404,7404,5.733,0,5.336573074,0.705536,1970
7405,7405,5.733,0,5.336573074,0.705536,1970
7406,7406,5.733,0,5.336573074,0.705536,1970
7407,7407,5.733,0,5.336573074,0.705536,1970
7408,7408,5.733,0,5.336573074,0.705536,1970
7409,7409,5.733,0,5.336573074,0.705536,1970
7410,7410,5.733,0,5.336573074,0.705536,1970
7411,7411,5.733,0,5.336573074,0.705536,1970
7412,7412,5.733,0,5.336573074,0.705536,1970
7413,7413,5.733,0,5.336573074,0.705536,1970
7414,7414,5.733,0,5.336573074,0.705536,1970
7415,7415,5.733,0,5.336573074,0.705536,1970
7416,7416,5.733,0,5.336573074,0.705536,1970
7417,7417,5.733,0,5.336573074,0.705536,1970
7418,7418,5.733,0,5.336573074,0.705536,1970
7419,7419,5.733,0,5.336573074,0.705536,1970
7420,7420,5.733,0,5.336573074,0.705536,1970
7421,7421,5.733,0,5.336573074,0.705536,1970
7422,7422,5.733,0,5.336573074,0.705536,1970
7423,7423,5.733,0,5.336573074,0.705536,1970
7424,7424,5.733,0,5.336573074,0.705536,1970
7425,7425,5.733,0,5.336573074,0.705536,1970
7426,7426,5.733,0,5.336573074,0.705536,1970
7427,7427,5.733,0,5.336573074,0.705536,1970
7428,7428,5.733,0,5.336573074,0.705536,1970
7429,7429,5.733,0,5.336573074,0.705536,1970
7430,7430,5.733,0,5.336573074,0.705536,1970
7431,7431,5.733,0,5.336573074,0.705536,1970
7432,7432,5.733,0,5.336573074,0.705536,1970
7433,7433,5.733,0,5.336573074,0.705536,1970
7434,7434,5.733,0,5.336573074,0.705536,1970
7435,7435,5.733,0,5.336573074,0.705536,1970
7436,7436,5.733,0,5.336573074,0.705536,1970
7437,7437,5.733,0,5.336573074,0.705536,1970
7438,7438,5.733,0,5.336573074,0.705536,1970
