Delivery Date,Hour Ending,Price,Time_Index,Year
4/8/2021,17:00,220.6,2344,1970
4/8/2021,18:00,200.74,2345,1970
4/8/2021,19:00,175.61,2346,1970
4/8/2021,20:00,186.3,2347,1970
4/8/2021,21:00,111.79,2348,1970
4/8/2021,22:00,27.74,2349,1970
4/8/2021,23:00,20.93,2350,1970
4/8/2021,24:00:00,17.11,2351,1970
4/9/2021,1:00,14.73,2352,1970
4/9/2021,2:00,12.03,2353,1970
4/9/2021,3:00,6.97,2354,1970
4/9/2021,4:00,10.93,2355,1970
4/9/2021,5:00,12.31,2356,1970
4/9/2021,6:00,15.82,2357,1970
4/9/2021,7:00,16.77,2358,1970
4/9/2021,8:00,16.99,2359,1970
4/9/2021,9:00,18.76,2360,1970
4/9/2021,10:00,19.41,2361,1970
4/9/2021,11:00,19.64,2362,1970
4/9/2021,12:00,21.0,2363,1970
4/9/2021,13:00,21.28,2364,1970
4/9/2021,14:00,25.11,2365,1970
4/9/2021,15:00,30.7,2366,1970
4/9/2021,16:00,44.44,2367,1970
4/9/2021,17:00,51.51,2368,1970
4/9/2021,18:00,42.12,2369,1970
4/9/2021,19:00,26.95,2370,1970
4/9/2021,20:00,33.68,2371,1970
4/9/2021,21:00,26.08,2372,1970
4/9/2021,22:00,19.74,2373,1970
4/9/2021,23:00,15.42,2374,1970
4/9/2021,24:00:00,14.35,2375,1970
4/10/2021,1:00,13.92,2376,1970
4/10/2021,2:00,14.11,2377,1970
4/10/2021,3:00,12.73,2378,1970
4/10/2021,4:00,13.19,2379,1970
4/10/2021,5:00,15.97,2380,1970
4/10/2021,6:00,19.17,2381,1970
4/10/2021,7:00,23.89,2382,1970
4/10/2021,8:00,22.8,2383,1970
4/10/2021,9:00,23.32,2384,1970
4/10/2021,10:00,20.29,2385,1970
4/10/2021,11:00,22.27,2386,1970
4/10/2021,12:00,24.42,2387,1970
4/10/2021,13:00,25.08,2388,1970
4/10/2021,14:00,25.68,2389,1970
4/10/2021,15:00,28.24,2390,1970
4/10/2021,16:00,32.88,2391,1970
4/10/2021,17:00,41.02,2392,1970
4/10/2021,18:00,42.74,2393,1970
4/10/2021,19:00,44.28,2394,1970
4/10/2021,20:00,84.31,2395,1970
4/10/2021,21:00,46.57,2396,1970
4/10/2021,22:00,23.9,2397,1970
4/10/2021,23:00,19.49,2398,1970
4/10/2021,24:00:00,17.5,2399,1970
4/11/2021,1:00,18.18,2400,1970
4/11/2021,2:00,12.58,2401,1970
4/11/2021,3:00,7.86,2402,1970
4/11/2021,4:00,6.02,2403,1970
4/11/2021,5:00,7.11,2404,1970
4/11/2021,6:00,8.91,2405,1970
4/11/2021,7:00,12.78,2406,1970
4/11/2021,8:00,13.41,2407,1970
4/11/2021,9:00,13.82,2408,1970
4/11/2021,10:00,15.27,2409,1970
4/11/2021,11:00,15.44,2410,1970
4/11/2021,12:00,17.49,2411,1970
4/11/2021,13:00,20.47,2412,1970
4/11/2021,14:00,22.32,2413,1970
4/11/2021,15:00,26.05,2414,1970
4/11/2021,16:00,31.15,2415,1970
4/11/2021,17:00,51.29,2416,1970
4/11/2021,18:00,68.42,2417,1970
4/11/2021,19:00,70.08,2418,1970
4/11/2021,20:00,127.87,2419,1970
4/11/2021,21:00,100.06,2420,1970
4/11/2021,22:00,31.03,2421,1970
4/11/2021,23:00,23.81,2422,1970
4/11/2021,24:00:00,20.11,2423,1970
4/12/2021,1:00,19.42,2424,1970
4/12/2021,2:00,18.08,2425,1970
4/12/2021,3:00,12.8,2426,1970
4/12/2021,4:00,10.15,2427,1970
4/12/2021,5:00,10.36,2428,1970
4/12/2021,6:00,13.34,2429,1970
4/12/2021,7:00,16.03,2430,1970
4/12/2021,8:00,17.2,2431,1970
4/12/2021,9:00,17.82,2432,1970
4/12/2021,10:00,16.76,2433,1970
4/12/2021,11:00,18.49,2434,1970
4/12/2021,12:00,21.99,2435,1970
4/12/2021,13:00,25.64,2436,1970
4/12/2021,14:00,32.09,2437,1970
4/12/2021,15:00,41.33,2438,1970
4/12/2021,16:00,64.59,2439,1970
4/12/2021,17:00,64.42,2440,1970
4/12/2021,18:00,56.17,2441,1970
4/12/2021,19:00,41.52,2442,1970
4/12/2021,20:00,60.98,2443,1970
4/12/2021,21:00,51.57,2444,1970
4/12/2021,22:00,22.52,2445,1970
4/12/2021,23:00,21.24,2446,1970
4/12/2021,24:00:00,18.19,2447,1970
4/13/2021,1:00,17.08,2448,1970
4/13/2021,2:00,14.53,2449,1970
4/13/2021,3:00,13.91,2450,1970
4/13/2021,4:00,14.44,2451,1970
4/13/2021,5:00,13.63,2452,1970
4/13/2021,6:00,16.0,2453,1970
4/13/2021,7:00,16.22,2454,1970
4/13/2021,8:00,17.25,2455,1970
4/13/2021,9:00,18.48,2456,1970
4/13/2021,10:00,21.3,2457,1970
4/13/2021,11:00,21.39,2458,1970
4/13/2021,12:00,23.78,2459,1970
4/13/2021,13:00,23.81,2460,1970
4/13/2021,14:00,26.04,2461,1970
4/13/2021,15:00,32.75,2462,1970
4/13/2021,16:00,54.8,2463,1970
4/13/2021,17:00,75.4,2464,1970
4/13/2021,18:00,69.63,2465,1970
4/13/2021,19:00,69.17,2466,1970
4/13/2021,20:00,81.03,2467,1970
4/13/2021,21:00,98.61,2468,1970
4/13/2021,22:00,32.55,2469,1970
4/13/2021,23:00,24.24,2470,1970
4/13/2021,24:00:00,21.92,2471,1970
4/14/2021,1:00,27.38,2472,1970
4/14/2021,2:00,24.4,2473,1970
4/14/2021,3:00,23.5,2474,1970
4/14/2021,4:00,22.69,2475,1970
4/14/2021,5:00,23.47,2476,1970
4/14/2021,6:00,24.93,2477,1970
4/14/2021,7:00,26.94,2478,1970
4/14/2021,8:00,27.25,2479,1970
4/14/2021,9:00,27.53,2480,1970
4/14/2021,10:00,30.34,2481,1970
4/14/2021,11:00,34.69,2482,1970
4/14/2021,12:00,45.58,2483,1970
4/14/2021,13:00,59.83,2484,1970
4/14/2021,14:00,75.15,2485,1970
4/14/2021,15:00,120.73,2486,1970
4/14/2021,16:00,137.31,2487,1970
4/14/2021,17:00,153.43,2488,1970
4/14/2021,18:00,122.55,2489,1970
4/14/2021,19:00,107.37,2490,1970
4/14/2021,20:00,120.52,2491,1970
4/14/2021,21:00,114.53,2492,1970
4/14/2021,22:00,35.47,2493,1970
4/14/2021,23:00,26.74,2494,1970
4/14/2021,24:00:00,24.27,2495,1970
4/15/2021,1:00,19.13,2496,1970
4/15/2021,2:00,17.93,2497,1970
4/15/2021,3:00,17.96,2498,1970
4/15/2021,4:00,18.2,2499,1970
4/15/2021,5:00,19.45,2500,1970
4/15/2021,6:00,22.62,2501,1970
4/15/2021,7:00,30.44,2502,1970
4/15/2021,8:00,30.06,2503,1970
4/15/2021,9:00,30.2,2504,1970
4/15/2021,10:00,35.77,2505,1970
4/15/2021,11:00,31.34,2506,1970
4/15/2021,12:00,32.05,2507,1970
4/15/2021,13:00,34.54,2508,1970
4/15/2021,14:00,32.59,2509,1970
4/15/2021,15:00,32.13,2510,1970
4/15/2021,16:00,35.24,2511,1970
4/15/2021,17:00,38.22,2512,1970
4/15/2021,18:00,35.11,2513,1970
4/15/2021,19:00,31.6,2514,1970
4/15/2021,20:00,39.03,2515,1970
4/15/2021,21:00,41.11,2516,1970
4/15/2021,22:00,25.37,2517,1970
4/15/2021,23:00,25.2,2518,1970
4/15/2021,24:00:00,20.74,2519,1970
4/16/2021,1:00,18.48,2520,1970
4/16/2021,2:00,17.85,2521,1970
4/16/2021,3:00,17.74,2522,1970
4/16/2021,4:00,18.06,2523,1970
4/16/2021,5:00,18.79,2524,1970
4/16/2021,6:00,21.76,2525,1970
4/16/2021,7:00,37.23,2526,1970
4/16/2021,8:00,33.7,2527,1970
4/16/2021,9:00,34.63,2528,1970
4/16/2021,10:00,35.04,2529,1970
4/16/2021,11:00,29.95,2530,1970
4/16/2021,12:00,24.94,2531,1970
4/16/2021,13:00,25.17,2532,1970
4/16/2021,14:00,27.44,2533,1970
4/16/2021,15:00,29.01,2534,1970
4/16/2021,16:00,34.56,2535,1970
4/16/2021,17:00,36.82,2536,1970
4/16/2021,18:00,34.36,2537,1970
4/16/2021,19:00,30.62,2538,1970
4/16/2021,20:00,28.15,2539,1970
4/16/2021,21:00,20.88,2540,1970
4/16/2021,22:00,16.1,2541,1970
4/16/2021,23:00,17.49,2542,1970
4/16/2021,24:00:00,16.61,2543,1970
4/17/2021,1:00,29.76,2544,1970
4/17/2021,2:00,20.87,2545,1970
4/17/2021,3:00,20.19,2546,1970
4/17/2021,4:00,19.4,2547,1970
4/17/2021,5:00,20.38,2548,1970
4/17/2021,6:00,19.95,2549,1970
4/17/2021,7:00,20.34,2550,1970
4/17/2021,8:00,21.18,2551,1970
4/17/2021,9:00,23.88,2552,1970
4/17/2021,10:00,22.5,2553,1970
4/17/2021,11:00,23.74,2554,1970
4/17/2021,12:00,23.87,2555,1970
4/17/2021,13:00,24.06,2556,1970
4/17/2021,14:00,23.21,2557,1970
4/17/2021,15:00,24.4,2558,1970
4/17/2021,16:00,29.23,2559,1970
4/17/2021,17:00,26.4,2560,1970
4/17/2021,18:00,28.56,2561,1970
4/17/2021,19:00,38.98,2562,1970
4/17/2021,20:00,93.68,2563,1970
4/17/2021,21:00,112.6,2564,1970
4/17/2021,22:00,59.98,2565,1970
4/17/2021,23:00,37.68,2566,1970
4/17/2021,24:00:00,32.9,2567,1970
4/18/2021,1:00,28.72,2568,1970
4/18/2021,2:00,25.64,2569,1970
4/18/2021,3:00,25.3,2570,1970
4/18/2021,4:00,24.31,2571,1970
4/18/2021,5:00,24.41,2572,1970
4/18/2021,6:00,26.15,2573,1970
4/18/2021,7:00,32.44,2574,1970
4/18/2021,8:00,36.46,2575,1970
4/18/2021,9:00,42.68,2576,1970
4/18/2021,10:00,40.21,2577,1970
4/18/2021,11:00,34.93,2578,1970
