Delivery Date,Hour Ending,Price,Time_Index,Year
8/9/2021,20:00,37.36,5299,1970
8/9/2021,21:00,34.12,5300,1970
8/9/2021,22:00,31.13,5301,1970
8/9/2021,23:00,31.01,5302,1970
8/9/2021,24:00:00,25.98,5303,1970
8/10/2021,1:00,22.86,5304,1970
8/10/2021,2:00,21.43,5305,1970
8/10/2021,3:00,19.85,5306,1970
8/10/2021,4:00,19.32,5307,1970
8/10/2021,5:00,19.69,5308,1970
8/10/2021,6:00,20.72,5309,1970
8/10/2021,7:00,24.15,5310,1970
8/10/2021,8:00,24.32,5311,1970
8/10/2021,9:00,23.52,5312,1970
8/10/2021,10:00,24.43,5313,1970
8/10/2021,11:00,24.93,5314,1970
8/10/2021,12:00,28.56,5315,1970
8/10/2021,13:00,33.85,5316,1970
8/10/2021,14:00,42.54,5317,1970
8/10/2021,15:00,50.37,5318,1970
8/10/2021,16:00,60.14,5319,1970
8/10/2021,17:00,60.54,5320,1970
8/10/2021,18:00,47.34,5321,1970
8/10/2021,19:00,41.16,5322,1970
8/10/2021,20:00,40.98,5323,1970
8/10/2021,21:00,38.79,5324,1970
8/10/2021,22:00,34.77,5325,1970
8/10/2021,23:00,32.35,5326,1970
8/10/2021,24:00:00,28.16,5327,1970
8/11/2021,1:00,25.48,5328,1970
8/11/2021,2:00,22.48,5329,1970
8/11/2021,3:00,20.73,5330,1970
8/11/2021,4:00,19.4,5331,1970
8/11/2021,5:00,20.08,5332,1970
8/11/2021,6:00,22.72,5333,1970
8/11/2021,7:00,25.9,5334,1970
8/11/2021,8:00,26.87,5335,1970
8/11/2021,9:00,27.26,5336,1970
8/11/2021,10:00,25.0,5337,1970
8/11/2021,11:00,27.2,5338,1970
8/11/2021,12:00,32.41,5339,1970
8/11/2021,13:00,35.37,5340,1970
8/11/2021,14:00,43.71,5341,1970
8/11/2021,15:00,69.62,5342,1970
8/11/2021,16:00,79.19,5343,1970
8/11/2021,17:00,77.52,5344,1970
8/11/2021,18:00,49.78,5345,1970
8/11/2021,19:00,44.52,5346,1970
8/11/2021,20:00,43.19,5347,1970
8/11/2021,21:00,40.84,5348,1970
8/11/2021,22:00,35.08,5349,1970
8/11/2021,23:00,32.93,5350,1970
8/11/2021,24:00:00,28.51,5351,1970
8/12/2021,1:00,27.41,5352,1970
8/12/2021,2:00,24.54,5353,1970
8/12/2021,3:00,22.26,5354,1970
8/12/2021,4:00,21.21,5355,1970
8/12/2021,5:00,22.21,5356,1970
8/12/2021,6:00,23.02,5357,1970
8/12/2021,7:00,27.1,5358,1970
8/12/2021,8:00,27.36,5359,1970
8/12/2021,9:00,28.03,5360,1970
8/12/2021,10:00,28.33,5361,1970
8/12/2021,11:00,31.55,5362,1970
8/12/2021,12:00,35.25,5363,1970
8/12/2021,13:00,45.61,5364,1970
8/12/2021,14:00,64.78,5365,1970
8/12/2021,15:00,81.0,5366,1970
8/12/2021,16:00,103.13,5367,1970
8/12/2021,17:00,95.2,5368,1970
8/12/2021,18:00,59.06,5369,1970
8/12/2021,19:00,51.05,5370,1970
8/12/2021,20:00,48.42,5371,1970
8/12/2021,21:00,47.53,5372,1970
8/12/2021,22:00,41.06,5373,1970
8/12/2021,23:00,34.06,5374,1970
8/12/2021,24:00:00,30.4,5375,1970
8/13/2021,1:00,26.7,5376,1970
8/13/2021,2:00,25.78,5377,1970
8/13/2021,3:00,24.35,5378,1970
8/13/2021,4:00,23.91,5379,1970
8/13/2021,5:00,24.1,5380,1970
8/13/2021,6:00,25.53,5381,1970
8/13/2021,7:00,29.88,5382,1970
8/13/2021,8:00,29.34,5383,1970
8/13/2021,9:00,29.82,5384,1970
8/13/2021,10:00,32.6,5385,1970
8/13/2021,11:00,36.85,5386,1970
8/13/2021,12:00,45.16,5387,1970
8/13/2021,13:00,54.65,5388,1970
8/13/2021,14:00,71.32,5389,1970
8/13/2021,15:00,94.67,5390,1970
8/13/2021,16:00,112.73,5391,1970
8/13/2021,17:00,99.38,5392,1970
8/13/2021,18:00,62.62,5393,1970
8/13/2021,19:00,52.51,5394,1970
8/13/2021,20:00,50.89,5395,1970
8/13/2021,21:00,47.38,5396,1970
8/13/2021,22:00,42.67,5397,1970
8/13/2021,23:00,36.9,5398,1970
8/13/2021,24:00:00,32.75,5399,1970
8/14/2021,1:00,28.89,5400,1970
8/14/2021,2:00,26.45,5401,1970
8/14/2021,3:00,25.04,5402,1970
8/14/2021,4:00,24.49,5403,1970
8/14/2021,5:00,24.14,5404,1970
8/14/2021,6:00,24.62,5405,1970
8/14/2021,7:00,27.05,5406,1970
8/14/2021,8:00,27.31,5407,1970
8/14/2021,9:00,30.01,5408,1970
8/14/2021,10:00,33.54,5409,1970
8/14/2021,11:00,37.05,5410,1970
8/14/2021,12:00,45.66,5411,1970
8/14/2021,13:00,51.11,5412,1970
8/14/2021,14:00,63.54,5413,1970
8/14/2021,15:00,84.73,5414,1970
8/14/2021,16:00,106.24,5415,1970
8/14/2021,17:00,114.09,5416,1970
8/14/2021,18:00,75.98,5417,1970
8/14/2021,19:00,54.36,5418,1970
8/14/2021,20:00,50.73,5419,1970
8/14/2021,21:00,47.86,5420,1970
8/14/2021,22:00,42.54,5421,1970
8/14/2021,23:00,38.19,5422,1970
8/14/2021,24:00:00,34.55,5423,1970
8/15/2021,1:00,28.16,5424,1970
8/15/2021,2:00,26.81,5425,1970
8/15/2021,3:00,25.75,5426,1970
8/15/2021,4:00,24.79,5427,1970
8/15/2021,5:00,24.1,5428,1970
8/15/2021,6:00,24.13,5429,1970
8/15/2021,7:00,25.94,5430,1970
8/15/2021,8:00,25.39,5431,1970
8/15/2021,9:00,27.56,5432,1970
8/15/2021,10:00,28.91,5433,1970
8/15/2021,11:00,32.62,5434,1970
8/15/2021,12:00,37.99,5435,1970
8/15/2021,13:00,45.65,5436,1970
8/15/2021,14:00,52.11,5437,1970
8/15/2021,15:00,61.24,5438,1970
8/15/2021,16:00,68.29,5439,1970
8/15/2021,17:00,70.4,5440,1970
8/15/2021,18:00,59.26,5441,1970
8/15/2021,19:00,52.0,5442,1970
8/15/2021,20:00,50.12,5443,1970
8/15/2021,21:00,44.01,5444,1970
8/15/2021,22:00,37.36,5445,1970
8/15/2021,23:00,34.72,5446,1970
8/15/2021,24:00:00,30.54,5447,1970
8/16/2021,1:00,26.49,5448,1970
8/16/2021,2:00,24.69,5449,1970
8/16/2021,3:00,23.55,5450,1970
8/16/2021,4:00,23.17,5451,1970
8/16/2021,5:00,23.55,5452,1970
8/16/2021,6:00,25.2,5453,1970
8/16/2021,7:00,26.18,5454,1970
8/16/2021,8:00,26.36,5455,1970
8/16/2021,9:00,26.74,5456,1970
8/16/2021,10:00,28.52,5457,1970
8/16/2021,11:00,32.5,5458,1970
8/16/2021,12:00,37.98,5459,1970
8/16/2021,13:00,43.53,5460,1970
8/16/2021,14:00,62.0,5461,1970
8/16/2021,15:00,70.19,5462,1970
8/16/2021,16:00,74.09,5463,1970
8/16/2021,17:00,66.96,5464,1970
8/16/2021,18:00,52.44,5465,1970
8/16/2021,19:00,44.61,5466,1970
8/16/2021,20:00,48.32,5467,1970
8/16/2021,21:00,46.48,5468,1970
8/16/2021,22:00,39.38,5469,1970
8/16/2021,23:00,35.87,5470,1970
8/16/2021,24:00:00,31.25,5471,1970
8/17/2021,1:00,27.55,5472,1970
8/17/2021,2:00,25.15,5473,1970
8/17/2021,3:00,23.6,5474,1970
8/17/2021,4:00,23.07,5475,1970
8/17/2021,5:00,23.05,5476,1970
8/17/2021,6:00,24.51,5477,1970
8/17/2021,7:00,26.11,5478,1970
8/17/2021,8:00,26.04,5479,1970
8/17/2021,9:00,28.6,5480,1970
8/17/2021,10:00,30.69,5481,1970
8/17/2021,11:00,32.3,5482,1970
8/17/2021,12:00,37.04,5483,1970
8/17/2021,13:00,40.6,5484,1970
8/17/2021,14:00,49.55,5485,1970
8/17/2021,15:00,60.45,5486,1970
8/17/2021,16:00,60.47,5487,1970
8/17/2021,17:00,51.48,5488,1970
8/17/2021,18:00,44.19,5489,1970
8/17/2021,19:00,37.75,5490,1970
8/17/2021,20:00,39.67,5491,1970
8/17/2021,21:00,38.79,5492,1970
8/17/2021,22:00,32.72,5493,1970
8/17/2021,23:00,32.4,5494,1970
8/17/2021,24:00:00,28.2,5495,1970
8/18/2021,1:00,25.51,5496,1970
8/18/2021,2:00,22.75,5497,1970
8/18/2021,3:00,21.94,5498,1970
8/18/2021,4:00,21.88,5499,1970
8/18/2021,5:00,21.71,5500,1970
8/18/2021,6:00,22.65,5501,1970
8/18/2021,7:00,24.04,5502,1970
8/18/2021,8:00,24.53,5503,1970
8/18/2021,9:00,24.43,5504,1970
8/18/2021,10:00,24.21,5505,1970
8/18/2021,11:00,24.12,5506,1970
