BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
t410,38039.64161199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38046.894
t411,38358.07113199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38365.32352
t412,39018.92049199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39026.17288
t413,40350.89034199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40358.14273
t414,42559.90511199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42567.1575
t415,45032.75319199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45040.00558
t416,46598.870142,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46606.12253
t417,46610.926331999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46618.17872
t418,45478.69450199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45485.94689
t419,44176.26239199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44183.51478
t420,42797.983351999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42805.23574
t421,41374.845261999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41382.09765
t422,39969.001932,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39976.25432
t423,38955.77684199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38963.02923
t424,38520.34370199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38527.59609
t425,38594.335412,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38601.5878
t426,39433.436532,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39440.68892
t427,41170.373722,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41177.62611
t428,41118.95292199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41126.20531
t429,40239.625312,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40246.8777
t430,38767.160941999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38774.41333
t431,36684.9214,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36684.9214
t432,34622.55473,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34622.55473
t433,33283.64261768796,0.0,-252.6290676879531,0.0,0.0,0.0,0.0,0.0,0.0,-33031.01355
t434,32859.096099999995,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-32133.0961
t435,32428.45269,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-31702.45269
t436,32401.18657,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-31675.18657
t437,33236.19397000001,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-32510.19397
t438,34502.91054199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34510.16293
t439,37619.44837199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37626.70076
t440,39563.81396199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39571.06635
t441,40087.948112,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40095.2005
t442,40737.394232,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40744.64662
t443,41413.876312,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41421.1287
t444,41758.080212,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41765.3326
t445,41826.77987199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41834.03226
t446,41859.348441999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41866.60083
t447,41724.36154199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41731.61393
t448,41745.894712,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41753.1471
t449,41942.828751999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41950.08114
t450,42858.83905199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42866.09144
t451,43885.395791999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43892.64818
