Unnamed,NG,Time_Index,coal,None,uranium
512,3.428,512,2.951763859,0,0.705536
513,3.428,513,2.951763859,0,0.705536
514,3.428,514,2.951763859,0,0.705536
515,3.428,515,2.951763859,0,0.705536
516,3.428,516,2.951763859,0,0.705536
517,3.428,517,2.951763859,0,0.705536
518,3.428,518,2.951763859,0,0.705536
519,3.428,519,2.951763859,0,0.705536
520,3.428,520,2.951763859,0,0.705536
521,3.428,521,2.951763859,0,0.705536
522,3.428,522,2.951763859,0,0.705536
523,3.428,523,2.951763859,0,0.705536
524,3.428,524,2.951763859,0,0.705536
525,3.428,525,2.951763859,0,0.705536
526,3.428,526,2.951763859,0,0.705536
527,3.428,527,2.951763859,0,0.705536
528,3.428,528,2.951763859,0,0.705536
529,3.162,529,2.949964003,0,0.705536
530,3.162,530,2.949964003,0,0.705536
531,3.162,531,2.949964003,0,0.705536
532,3.162,532,2.949964003,0,0.705536
533,3.162,533,2.949964003,0,0.705536
534,3.162,534,2.949964003,0,0.705536
535,3.162,535,2.949964003,0,0.705536
536,3.162,536,2.949964003,0,0.705536
537,3.162,537,2.949964003,0,0.705536
538,3.162,538,2.949964003,0,0.705536
539,3.162,539,2.949964003,0,0.705536
540,3.162,540,2.949964003,0,0.705536
541,3.162,541,2.949964003,0,0.705536
542,3.162,542,2.949964003,0,0.705536
543,3.162,543,2.949964003,0,0.705536
544,3.162,544,2.949964003,0,0.705536
545,3.162,545,2.949964003,0,0.705536
546,3.162,546,2.949964003,0,0.705536
547,3.162,547,2.949964003,0,0.705536
548,3.162,548,2.949964003,0,0.705536
549,3.162,549,2.949964003,0,0.705536
550,3.162,550,2.949964003,0,0.705536
551,3.162,551,2.949964003,0,0.705536
552,3.162,552,2.949964003,0,0.705536
553,3.13,553,2.946364291,0,0.705536
554,3.13,554,2.946364291,0,0.705536
555,3.13,555,2.946364291,0,0.705536
556,3.13,556,2.946364291,0,0.705536
557,3.13,557,2.946364291,0,0.705536
558,3.13,558,2.946364291,0,0.705536
559,3.13,559,2.946364291,0,0.705536
560,3.13,560,2.946364291,0,0.705536
561,3.13,561,2.946364291,0,0.705536
562,3.13,562,2.946364291,0,0.705536
563,3.13,563,2.946364291,0,0.705536
